,x{power: 1.0}_x,y{power: 1.0}_x,C_x,d^2x/dx0^2{power: 1.0}_x,"dx/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_x",y{power: 1.0} * d^2y/dx0^2{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",dx/dx0{power: 1.0}_x,"y{power: 1.0} * t{power: 1.0, dim: 0.0}_x",dy/dx0{power: 1.0}_x,C_y,d^2y/dx0^2{power: 1.0}_y,y{power: 1.0}_y,dx/dx0{power: 1.0}_y,"t{power: 1.0, dim: 0.0} * dy/dx0{power: 1.0}_y",x{power: 1.0}_y,"d^2y/dx0^2{power: 1.0} * sin{power: 1.0, dim: 0.0}_y"
0,-0.00025753047662471263,0.0,0.0001403212334242866,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011057678165612805,-1.0,-0.00019430656095450392,0.0,0.0,0.0,0.0
1,0.0,0.0,-1.1679683959547232e-09,0.0,-1.0,0.00012302075207784306,0.0,0.0,0.0,0.0,0.00011057678165612805,-1.0,-0.00019430656095450392,0.0,0.0,0.0,0.0
2,-0.00025753047662471263,0.0,0.0001403212334242866,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6088465774378403e-08,0.0,-4.5709089679732215e-08,0.0,0.0,0.0,-1.0
3,0.0,0.0,0.00029861965341684843,0.0,0.0,0.0,0.0,-1.0,-1.296263867331309e-06,0.0,0.00011057678165612805,-1.0,-0.00019430656095450392,0.0,0.0,0.0,0.0
4,0.0,0.0,6.26024352036391e-05,0.0,0.0,0.0,0.0,-1.0,0.0,0.4415603122338369,0.00011057678165612805,-1.0,-0.00019430656095450392,0.0,0.0,0.0,0.0
