,C_x,dx/dx0{power: 1.0}_x,x{power: 1.0}_x,y{power: 1.0}_x,dy/dx0{power: 1.0}_x,dx/dx0{power: 1.0} * x{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,y{power: 1.0}_y,C_y,d^2y/dx0^2{power: 1.0}_y,dx/dx0{power: 1.0}_y,x{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",d^2x/dx0^2{power: 1.0}_y,dy/dx0{power: 1.0}_y,y{power: 1.0} * dy/dx0{power: 1.0}_y,"dy/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_y"
0,-0.004591533623506835,-1.0,0.0002979498940865267,0.0075287712259828245,0.0,0.0,0.0,-0.0001930624457937081,0.00011746688108784887,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.004343576963402345,-1.0,0.0,0.00736564895616671,0.0,0.0,0.0,-0.0001930624457937081,0.00011746688108784887,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-0.004611422665140686,-1.0,0.0,0.0077840955804029935,-0.20969169365614584,0.0,0.0,-0.0001930624457937081,0.00011746688108784887,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.00013751350455908375,-1.0,-0.00025930064117434285,0.0,0.0,1.9180716632447685,0.0,-0.0001930624457937081,0.00011746688108784887,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.00013751350455908375,-1.0,-0.00025930064117434285,0.0,0.0,1.9180716632447685,0.0,-5.1479233450231456e-05,3.210548867298398e-05,0.0,0.0,0.0,0.0,0.0,0.610139183423242,-1.0,0.0
5,4.4646019009089976e-05,0.5225413304180049,0.0,-8.058390190412892e-05,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
6,2.5036104168185012e-05,0.0013368320118627734,-5.149514377497767e-05,0.0,0.0,0.0,-1.0,-0.0001930624457937081,0.00011746688108784887,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
