,C_x,dx/dx0{power: 1.0}_x,x{power: 1.0}_x,y{power: 1.0}_x,dx/dx0{power: 1.0} * x{power: 1.0}_x,d^2y/dx0^2{power: 1.0} * dx/dx0{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,"t{power: 1.0, dim: 0.0} * x{power: 1.0}_x",d^2y/dx0^2{power: 1.0} * x{power: 1.0}_x,C_y,dy/dx0{power: 1.0}_y,y{power: 1.0}_y,"dy/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_y","t{power: 1.0, dim: 0.0}_y",dy/dx0{power: 1.0} * x{power: 1.0}_y,y{power: 1.0} * x{power: 1.0}_y,x{power: 1.0}_y,dx/dx0{power: 1.0}_y,"dy/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_y",dx/dx0{power: 1.0} * y{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y
0,-0.002823475466036502,-1.0,0.0032890768613949763,0.0,0.0,0.0,0.0,0.0,0.0,0.0009599866820373416,-1.0,-0.0025696865980908306,0.0029807419467955012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.8651699895823097e-07,-1.0,0.0,0.0,1.2089008426374956,0.0,0.0,0.0,0.0,0.0009599866820373416,-1.0,-0.0025696865980908306,0.0029807419467955012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6.889136135559527e-05,0.8324345811293004,-8.217091864900049e-05,0.0,-1.0,0.0,0.0,0.0,0.0,-0.0008076144899302902,-1.0,0.0,0.0,1.9768204357018743e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,6.889136135486147e-05,0.8324345811292962,-8.217091864864921e-05,0.0,-1.0,0.0,0.0,0.0,0.0,2.378484218155035e-05,0.8365510883049259,-6.218340698905171e-05,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,6.889136135486147e-05,0.8324345811292962,-8.217091864864921e-05,0.0,-1.0,0.0,0.0,0.0,0.0,-0.0008783173543763768,-1.0,0.0,0.0,2.001042358531217e-06,0.0,0.0001748432490120184,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.016187208213179385,-1.0,0.0,0.0,3.19472108050877e-06,0.0,0.0,0.017881488521477057,0.0,0.0,0.0,0.0
6,0.00019451025211863443,0.0,-0.00022650388508404438,0.0,0.0,0.0,-1.0,-1.805993938704348e-08,0.0,-7.551202037453945e-08,0.0,0.0,0.0,0.0,0.0,0.0,9.093851623247581e-08,0.0,-1.0,0.0,0.0
7,7.344852509517762e-06,-1.0,0.0,0.0,0.0,0.0,0.0,-3.111839680776067e-07,9.293439596260477,2.132926953458051e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02781903674351001,-1.0
