,C_x,dx/dx0{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,dy/dx0{power: 1.0}_x,x{power: 1.0}_x,dx/dx0{power: 1.0} * x{power: 1.0}_x,y{power: 1.0}_x,C_y,dy/dx0{power: 1.0}_y,dx/dx0{power: 1.0}_y,y{power: 1.0}_y,x{power: 1.0} * dy/dx0{power: 1.0}_y,x{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",y{power: 1.0} * dy/dx0{power: 1.0}_y,d^2x/dx0^2{power: 1.0}_y
0,0.00014997970987474572,-1.0,0.0,1.101740989465493,0.0,0.0,0.0,-0.00020714843816945608,-1.0,0.5406236857692736,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00010526344213662486,0.7548725115157435,0.0,0.0,-0.00014078017219510677,-1.0,0.0,-4.4219148181870025e-05,-1.0,0.5321291103976128,-0.00047814527968638025,0.0,0.0,0.0,0.0,0.0
2,0.00014997970987474572,-1.0,0.0,1.101740989465493,0.0,0.0,0.0,0.00020157348191293098,0.7726615173696744,0.0,0.0,-1.0,-0.00026184033809334455,0.0,0.0,0.0
3,0.00014997970987474572,-1.0,0.0,1.101740989465493,0.0,0.0,0.0,-0.0002637492135306049,-1.0,0.529217004494169,0.0,0.0,0.0,1.585820301121056e-07,0.0,0.0
4,0.00010526344213662486,0.7548725115157435,0.0,0.0,-0.00014078017219510677,-1.0,0.0,8.901618971768431e-05,0.35673206699601934,0.0,-0.00025157990522811283,0.0,0.0,0.0,-1.0,0.0
5,0.00014997970987474572,-1.0,0.0,1.101740989465493,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2.7860044687404833e-05,0.7551052882365686,0.0,0.0,0.0,-1.0,-8.880204432222854e-05,0.00020157348191293098,0.7726615173696744,0.0,0.0,-1.0,-0.00026184033809334455,0.0,0.0,0.0
7,0.00011436734047336082,0.0,0.0,0.8441888027973219,0.0,-1.0,0.0,5.7982721362261626e-05,0.7740845254530645,0.0,-0.00016520501256733785,-1.0,0.0,0.0,0.0,0.0
