,dy/dx0{power: 1.0}_x,C_x,dx/dx0{power: 1.0}_x,x{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,d^2x/dx0^2{power: 1.0} * y{power: 1.0}_x,y{power: 1.0}_x,dx/dx0{power: 1.0} * y{power: 1.0}_x,"dx/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_x","t{power: 1.0, dim: 0.0}_x",d^2y/dx0^2{power: 1.0}_x,C_y,dy/dx0{power: 1.0}_y,dy/dx0{power: 1.0} * x{power: 1.0}_y,x{power: 1.0}_y,dx/dx0{power: 1.0} * x{power: 1.0}_y,dx/dx0{power: 1.0}_y,dy/dx0{power: 1.0} * y{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,"dx/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_y"
0,1.2996909854920726,2.6495884124343313e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.861497624765566e-05,-1.0,1.4509665972495982,5.3629693553981015e-05,0.0,0.0,0.0,0.0,0.0
1,0.0,-3.286618361070774e-08,0.0,0.0,0.27214400924916105,-1.0,0.0,0.0,0.0,0.0,0.0,-1.3904083009598618e-05,-1.0,0.0,0.0,0.575997927690349,0.0,0.0,0.0,0.0
2,0.34954539341379404,0.0010619781819900594,0.0,0.0,0.0,0.0,-0.003963254454121147,-1.0,0.0,0.0,0.0,-0.0006961795494729333,0.0,0.0,0.001005633232131909,0.0,0.10898353594053792,-1.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.002615827499203117,-1.0,0.0,0.0037788672808994426,0.0,0.401959590975121,0.0,0.0,0.0
4,0.3521626132177624,5.916926398029174e-06,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.3972892731521309e-05,-1.0,0.0,0.0,0.0,0.3955826105319631,0.0,0.0,0.0
5,0.3495453934137948,0.0010619781819900225,0.0,0.0,0.0,0.0,-0.003963254454121001,-1.0,0.0,0.0,0.0,-1.3972892731521309e-05,-1.0,0.0,0.0,0.0,0.3955826105319631,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.3972892731521309e-05,-1.0,0.0,0.0,0.0,0.3955826105319631,0.0,0.0,0.0
7,0.0,5.163039340254511e-05,0.0,-7.500139974259407e-05,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-3.7732639522290805e-06,0.0,0.0,0.0,0.0,0.10728649209708005,-1.0,0.0,0.0
