,C_x,d^2x/dx0^2{power: 1.0} * x{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",d^2x/dx0^2{power: 1.0}_x,dx/dx0{power: 1.0}_x,dx/dx0{power: 1.0} * y{power: 1.0}_x,x{power: 1.0}_x,d^2y/dx0^2{power: 1.0}_x,y{power: 1.0}_x,dy/dx0{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_y",dy/dx0{power: 1.0}_y,C_y,dy/dx0{power: 1.0} * x{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,y{power: 1.0}_y,x{power: 1.0}_y,dx/dx0{power: 1.0}_y
0,-1.2775437122580905e-07,-1.0,2.281133449404611e-10,0.7114751840114784,0.0,0.0,0.0,0.0,0.0,0.0,-5.721737326472711e-09,0.7111290931473011,3.253833198390994e-06,-1.0,0.0,0.0,0.0,0.0
1,-4.076966384271308e-06,0.0,7.851063364494265e-09,0.0,0.3034624762000012,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.954801191542749e-05,0.0,-1.0,-6.614448472084416e-05,0.0,0.0
2,0.0001394851638718584,0.0,0.0,-1.0,0.0,0.0,-0.000197495019398161,0.0,0.0,0.0,-5.721737326472711e-09,0.7111290931473011,3.253833198390994e-06,-1.0,0.0,0.0,0.0,0.0
3,-4.076966384271308e-06,0.0,7.851063364494265e-09,0.0,0.3034624762000012,-1.0,0.0,0.0,0.0,0.0,0.0,0.7217021635560759,5.0798298858487915e-05,-1.0,0.0,0.0,-6.93317941686562e-05,0.0
4,-0.00015368147241256254,0.0,3.720861251362355e-08,-1.0,0.0,0.0,0.0,0.0,0.0004752303022122209,0.0,0.0,-1.0,-6.59825022122738e-05,0.0,0.0,0.0,0.0,-0.15592821830164963
5,0.00613475176411932,0.0,0.0,0.0,-1.0,0.0,-0.004644488101188702,0.0,-0.009720869920276298,0.0,0.0,-1.0,-7.297638478242936e-05,1.3842387727533423,0.0,0.0,9.965895199297963e-05,0.0
6,-0.0002804896509240716,0.0,5.604065743394754e-07,0.0,-1.0,0.0,0.0,0.0,0.0,-0.9913344027051315,-4.8181402577467626e-08,0.0,-0.0018567060927374235,-1.0,0.0,0.0,0.0025979216533797366,0.0
