,C_x,d^2x/dx0^2{power: 1.0}_x,dy/dx0{power: 1.0}_x,x{power: 1.0}_x,y{power: 1.0}_x,dx/dx0{power: 1.0}_x,dx/dx0{power: 1.0} * y{power: 1.0}_x,"dx/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_x","t{power: 1.0, dim: 0.0}_x",d^2y/dx0^2{power: 1.0}_x,d^2x/dx0^2{power: 1.0} * y{power: 1.0}_x,dx/dx0{power: 1.0} * dy/dx0{power: 1.0}_x,C_y,"dy/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_y",x{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,dy/dx0{power: 1.0}_y,y{power: 1.0}_y,dy/dx0{power: 1.0} * y{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",d^2y/dx0^2{power: 1.0} * x{power: 1.0}_y
0,5.6816956000926364e-05,-1.0,0.0,-0.00010893387594292976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.877521915914474e-09,-1.0,-1.4562514111788366e-08,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00019943762223627255,0.0,0.0,0.0,-0.00034823635996902565,-1.0,1.73446097315044,0.0,0.0,0.0,0.0,0.0,7.877521915914474e-09,-1.0,-1.4562514111788366e-08,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00019943762223627255,0.0,0.0,0.0,-0.00034823635996902565,-1.0,1.73446097315044,0.0,0.0,0.0,0.0,0.0,2.8781735142201556e-05,0.0,0.0,0.0,0.5979392028728767,-4.817554925228432e-05,-1.0,0.0,0.0
3,-5.820908271595751e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,8.232420859932835e-12,0.0,0.0,0.0,-6.471010777992552e-08,0.0,0.0,-1.0,0.0,0.0,0.0,5.895000982356002e-11,1.9186350215069032
4,0.00019943762223627255,0.0,0.0,0.0,-0.00034823635996902565,-1.0,1.73446097315044,0.0,0.0,0.0,0.0,0.0,-6.471010777992552e-08,0.0,0.0,-1.0,0.0,0.0,0.0,5.895000982356002e-11,1.9186350215069032
5,-0.0020292073987353437,0.0,0.0,0.0,0.0035865941971985507,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8781735142201556e-05,0.0,0.0,0.0,0.5979392028728767,-4.817554925228432e-05,-1.0,0.0,0.0
6,3.6804238930932414e-07,0.5748178633164848,0.0,-6.843074350637924e-07,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.000548374983306834,0.0,-0.001151309941397735,0.0,-1.0,0.0,0.0,0.0,0.0
7,1.0292929378912877e-07,0.0,0.0,0.0,-2.038549564610931e-07,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.00015525295220739232,0.0,0.0,-1.0,0.0,-0.00024878093679768943,0.0,-1.3795624937244121e-08,0.0
