,d^2x/dx0^2{power: 1.0}_x,x{power: 1.0}_x,C_x,d^2x/dx0^2{power: 1.0} * x{power: 1.0}_x,dx/dx0{power: 1.0}_x,x{power: 1.0} * dx/dx0{power: 1.0}_x,"dx/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_x","t{power: 1.0, dim: 0.0}_x",y{power: 1.0}_x,x{power: 1.0} * dy/dx0{power: 1.0}_x,d^2y/dx0^2{power: 1.0}_x,d^2x/dx0^2{power: 1.0} * y{power: 1.0}_x,C_y,dy/dx0{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",dy/dx0{power: 1.0} * x{power: 1.0}_y,dx/dx0{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,"t{power: 1.0, dim: 0.0} * dx/dx0{power: 1.0}_y",x{power: 1.0}_y,y{power: 1.0}_y,"dy/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_y"
0,0.5732756794525228,-1.0518921621464234e-06,5.634372622477522e-07,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.454783436340874e-06,-1.0,3.949241643421658e-09,1.7178835179556955,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,-3.468250010495406e-05,2.1388708229766885e-05,0.0,0.6018269261751762,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.454783436486392e-06,-1.0,3.949241643146179e-09,1.7178835179556902,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,-3.468250010495406e-05,2.1388708229766885e-05,0.0,0.6018269261751762,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.983493261446945e-06,-1.0,0.0,1.7295106585572222,-0.018510289815966627,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,-8.508178089571202e-10,0.0,0.0,0.0,-1.0,0.0,3.176453558033968e-09,0.0,0.0,0.0,-6.454783436486392e-06,-1.0,3.949241643146179e-09,1.7178835179556902,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,-1.1474212974715449e-10,0.0,0.0,0.0,-1.0,0.0,0.0,1.4934315646544968e-06,0.0,0.0,1.0870856852509218e-05,-1.0,0.0,0.0,0.0,0.0,0.0001289157219927439,0.0,0.0,0.0
5,0.0,0.0,0.00017802479710980027,0.0,0.0,-1.0,0.0,0.0,-0.0008944470176282032,0.0,0.0,0.0,0.013851151310895862,0.0,0.0,0.0,0.0,0.0,0.0,-0.022875302447582575,0.0,-1.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.983493261446945e-06,-1.0,0.0,1.7295106585572222,-0.018510289815966627,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.621608469517489e-05,-1.0,0.0,1.7184753563725141,0.0,0.0,0.0,-2.9508367777958478e-05,0.0,0.0
