,C_x,d^2x/dx0^2{power: 1.0}_x,y{power: 1.0}_x,d^2x/dx0^2{power: 1.0} * y{power: 1.0}_x,x{power: 1.0}_x,dx/dx0{power: 1.0}_x,"d^2x/dx0^2{power: 1.0} * t{power: 1.0, dim: 0.0}_x",C_y,dy/dx0{power: 1.0}_y,x{power: 1.0}_y,"dx/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_y",y{power: 1.0} * dy/dx0{power: 1.0}_y,y{power: 1.0} * x{power: 1.0}_y,y{power: 1.0} * dx/dx0{power: 1.0}_y,dx/dx0{power: 1.0}_y,y{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",d^2y/dx0^2{power: 1.0}_y
0,-4.46332893522059e-07,-1.0,8.983721440029151e-07,1.799381441027193,0.0,0.0,0.0,0.0007884851889396882,-1.0,-0.0029576535270476943,0.0009581533066809498,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2.402084666717803e-07,-1.0,0.0,1.7929005837291245,-7.710255504210187e-07,0.0,0.0,4.836356213419971e-06,0.5531155310023709,0.0,0.0,-1.0,-3.2363579672380715e-05,0.0,0.0,0.0,0.0,0.0
2,0.040672094278912684,0.0,-0.07304793202355382,0.0,0.0,3.1718164312399297,-1.0,-1.0551083227551686e-06,-1.0,0.0,0.0,1.8125065505274904,0.0,-0.007761012002572145,0.0,0.0,0.0,0.0
3,2.402084666717803e-07,-1.0,0.0,1.7929005837291245,-7.710255504210187e-07,0.0,0.0,0.0010294487684598906,0.0,0.0,0.0,-1.0,0.0,0.0,0.3760020416459077,-0.0018145773903700845,0.0,0.0
4,2.402084666717803e-07,-1.0,0.0,1.7929005837291245,-7.710255504210187e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
