,C_x,"dx/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_x",PWM{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",dx/dx0{power: 1.0}_x,y{power: 1.0}_x,dx/dx0{power: 1.0} * x{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,x{power: 1.0}_x,dx/dx0{power: 1.0} * y{power: 1.0}_x,C_y,d^2y/dx0^2{power: 1.0}_y,y{power: 1.0}_y,x{power: 1.0}_y,dy/dx0{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",dx/dx0{power: 1.0}_y,PWM{power: 1.0}_y
0,-4.3852222400170104e-10,-1.0,0.0,-1.8918005897546904e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.00011907410778844734,-1.0,-0.00016188239029465585,-0.00015303828146127576,0.0,0.0,0.0,0.0
1,5.548517083947822e-06,0.0,0.0,0.0,0.5130529021009417,-2.2415447891125136e-05,-1.0,0.0,0.0,0.0,0.00011907410778844734,-1.0,-0.00016188239029465585,-0.00015303828146127576,0.0,0.0,0.0,0.0
2,-4.3852222400170104e-10,-1.0,0.0,-1.8918005897546904e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0002551565547937803,0.0,0.0,0.0,-1.0,-8.737950228759734e-07,0.7671972913519247,0.0
3,0.0001766228423117171,0.0,0.0,0.0,-0.0030350761035591693,0.0,0.0,-1.0,-0.00034056511892821887,0.0,0.00010364997315877276,-1.0,0.0,-0.0002009401475629755,0.0,0.0,0.0,0.0
4,-0.00010716299674527933,0.0,0.0,3.5501598290183587e-07,-1.0,0.0,0.0,0.0,0.0,0.0,0.00011907410778844734,-1.0,-0.00016188239029465585,-0.00015303828146127576,0.0,0.0,0.0,0.0
5,2.0284026881083554e-06,0.0,0.0,0.0,-1.0,0.0,0.0,0.20667815503907408,0.0,4.106395912703651,0.0002551565547937803,0.0,0.0,0.0,-1.0,-8.737950228759734e-07,0.7671972913519247,0.0
