,dx/dx0{power: 1.0}_x,C_x,dx/dx0{power: 1.0} * y{power: 1.0}_x,y{power: 1.0}_x,dx/dx0{power: 1.0} * x{power: 1.0}_x,x{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,dy/dx0{power: 1.0}_x,d^2y/dx0^2{power: 1.0}_x,C_y,dy/dx0{power: 1.0}_y,dy/dx0{power: 1.0} * y{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",y{power: 1.0}_y,dx/dx0{power: 1.0}_y,x{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y
0,0.2622136669549531,3.781775875090084e-05,-1.0,-0.00014486255933382868,0.0,0.0,0.0,0.0,0.0,5.4924002004126e-06,-1.0,3.871609291085553,-2.0963574387898928e-08,0.0,0.0,0.0,0.0
1,-1.0,-0.0001515932498974654,0.0,0.0,1.60140168888011,0.0002426533099466086,0.0,0.0,0.0,-7.259645838247127e-05,-1.0,3.8728046554053934,0.0,0.0002762810477680219,0.0,0.0,0.0
2,0.0,0.0005405686094958002,0.0,-0.002680951938733904,-1.0,0.0,0.0,0.0,0.0,-7.259645838181371e-05,-1.0,3.872804655405592,0.0,0.0002762810477657868,0.0,0.0,0.0
3,0.266735660126164,1.7505930464729826e-06,-1.0,0.0,0.0,0.0,0.4772394461439835,0.0,0.0,-0.0009157691696401372,-1.0,0.0,0.0,0.003758873963779939,0.5144274918799131,0.0,0.0
4,0.0,3.24766749408929e-05,0.0,-0.00012684473362250718,0.0,0.0,-1.0,0.0,0.0,-0.0005967672275164241,-1.0,0.0,0.0,0.0,0.0,0.0008492655609795618,0.0
5,0.0,1.1347002486341564e-08,0.0,0.0,0.0,0.0,-1.0,0.0,0.43912183214189643,-0.0005967672275164241,-1.0,0.0,0.0,0.0,0.0,0.0008492655609795618,0.0
