,C_x,dx/dx0{power: 1.0}_x,"d^2x/dx0^2{power: 1.0} * t{power: 1.0, dim: 0.0}_x",y{power: 1.0}_x,x{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",d^2y/dx0^2{power: 1.0} * dx/dx0{power: 1.0}_x,"t{power: 1.0, dim: 0.0} * x{power: 1.0}_x",C_y,dy/dx0{power: 1.0} * x{power: 1.0}_y,dy/dx0{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",d^2x/dx0^2{power: 1.0}_y,d^2y/dx0^2{power: 1.0} * dx/dx0{power: 1.0}_y,"dy/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_y",y{power: 1.0}_y,x{power: 1.0}_y
0,0.00043087504279901243,-1.0,0.0,-0.0024336910060378646,0.0,0.0,0.0,0.0,0.0,7.531622306251298e-07,-1.0,0.5656820472258941,-4.588724409726152e-09,0.0,0.0,0.0,0.0,0.0
1,0.0002050641035801901,0.0,0.0,0.0,-0.0003514224183449267,-1.0,-1.4640808179175811e-08,0.0,0.0,-0.0002401600228722014,0.0,-1.0,8.114025362976266e-07,0.0,0.0,0.0,0.0,0.0
2,-3.941367406626684e-09,0.0,0.0,2.2704341970443526e-08,0.0,0.0,0.0,-1.0,-3.373026535342908e-12,-0.0002401600228722014,0.0,-1.0,8.114025362976266e-07,0.0,0.0,0.0,0.0,0.0
3,0.0002050641035801901,0.0,0.0,0.0,-0.0003514224183449267,-1.0,-1.4640808179175811e-08,0.0,0.0,-7.646691948769055e-08,0.0,0.0,0.0,0.0,0.0,-1.0,3.9194043598445345e-07,0.0
4,8.839197821813276e-05,0.0,0.0,0.0,-0.00015547026178067334,-1.0,0.0,0.0,0.0,-7.964058732614235e-05,-1.0,0.5668586693467265,0.0,0.0,0.0,0.0,0.0,0.00013825411196234704
5,0.00020506410358019008,0.0,0.0,0.0,-0.000351422418344926,-1.0,-1.4640808179178766e-08,0.0,0.0,-7.964058732614235e-05,-1.0,0.5668586693467265,0.0,0.0,0.0,0.0,0.0,0.00013825411196234704
