,C_x,d^2x/dx0^2{power: 1.0}_x,x{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x","x{power: 1.0} * cos{power: 1.0, dim: 0.0}_x",d^2y/dx0^2{power: 1.0}_x,C_y,d^2y/dx0^2{power: 1.0}_y,y{power: 1.0}_y,d^2x/dx0^2{power: 1.0} * d^2y/dx0^2{power: 1.0}_y,dy/dx0{power: 1.0}_y,dy/dx0{power: 1.0} * y{power: 1.0}_y,dy/dx0{power: 1.0} * x{power: 1.0}_y,x{power: 1.0} * d^2x/dx0^2{power: 1.0}_y,x{power: 1.0}_y
0,0.00020643542466374166,-1.0,-0.00040398453665430094,8.572181119346327e-09,0.0,0.0,4.349224032863003e-05,-1.0,-0.00017631652500697036,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0001749685373286047,-1.0,-0.00033745494184586,0.0,0.0,0.0,-5.370226270882354e-05,0.0,0.00020432499700162425,0.0,-1.0,3.944240390493176,0.0,0.0,0.0
2,0.0001749685373286047,-1.0,-0.00033745494184586,0.0,0.0,0.0,3.195400677276836e-08,0.0,0.0,0.0,0.5179274078344396,0.0,-1.0,-0.0026251009900070954,0.0
3,0.00020643542466374166,-1.0,-0.00040398453665430094,8.572181119346327e-09,0.0,0.0,3.195400677276836e-08,0.0,0.0,0.0,0.5179274078344396,0.0,-1.0,-0.0026251009900070954,0.0
4,0.0001749685373286047,-1.0,-0.00033745494184586,0.0,0.0,0.0,4.349224032863003e-05,-1.0,-0.00017631652500697036,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0001749685373286047,-1.0,-0.00033745494184586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
