,C_x,dx/dx0{power: 1.0}_x,dy/dx0{power: 1.0}_x,PWM{power: 1.0}_x,y{power: 1.0} * dx/dx0{power: 1.0}_x,y{power: 1.0}_x,dx/dx0{power: 1.0} * PWM{power: 1.0}_x,"x{power: 1.0} * cos{power: 1.0, dim: 0.0}_x",d^2y/dx0^2{power: 1.0}_x,dx/dx0{power: 1.0}_y,C_y,dy/dx0{power: 1.0}_y,x{power: 1.0} * dx/dx0{power: 1.0}_y,"dy/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_y","t{power: 1.0, dim: 0.0}_y",d^2x/dx0^2{power: 1.0}_y,PWM{power: 1.0}_y
0,-0.00011513740961631386,-1.0,1.9129056480569286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.207450983819441e-05,-1.0,0.5474231038001945,0.0,0.0,0.0,0.0
1,0.0002449407126429749,-1.0,0.0,0.0,4.540265813143936,-0.0010996023064599116,0.0,0.0,0.0,6.899988783071944e-07,2.0015764556034535e-09,0.0,0.0,-1.0,0.0,0.0,0.0
2,-0.0006565196696347989,-1.0,1.8960431010807979,0.0,0.0,0.002416577789942356,0.0,0.0,0.0,6.899988783071944e-07,2.0015764556034535e-09,0.0,0.0,-1.0,0.0,0.0,0.0
3,-1.4474588265967993e-06,3.106261230720878,0.0,0.0,0.0,0.0,-1.0,2.0460834662657923e-06,0.0,0.33430838962954257,6.214421977476727e-05,-1.0,0.0,0.0,0.0,0.0,0.0
4,-0.00011513740961631386,-1.0,1.9129056480569286,0.0,0.0,0.0,0.0,0.0,0.0,0.33430838962954257,6.214421977476727e-05,-1.0,0.0,0.0,0.0,0.0,0.0
5,3.06974921090179e-05,0.0,0.0,0.0,0.0,0.0,-1.0,2.045828554869329e-06,-27.799289656702044,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
