,dx/dx0{power: 1.0}_x,y{power: 1.0}_x,C_x,"dx/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_x",x{power: 1.0}_x,d^2y/dx0^2{power: 1.0}_x,"dx/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_x",d^2y/dx0^2{power: 1.0} * d^2x/dx0^2{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",dx/dx0{power: 1.0} * x{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,x{power: 1.0}_y,dy/dx0{power: 1.0}_y,C_y,dy/dx0{power: 1.0} * y{power: 1.0}_y,dy/dx0{power: 1.0} * x{power: 1.0}_y,dx/dx0{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,y{power: 1.0}_y
0,495.7999665747899,-0.5415164439844625,0.22629299354547613,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44961033645358833,2.2765138500561106e-07,-1.0,0.0,0.0,0.0,0.0
1,0.0,0.0,-3.274605799460194e-08,0.0,4.5585879866365316e-08,0.0,-1.0,0.0,0.0,0.0,0.0,-0.0001019226318853266,0.7291140625171577,7.319565908161949e-05,0.0,-1.0,0.0,0.0,0.0
2,-1.0,0.0,6.708202993016388e-05,0.0,0.0,0.0,0.0,0.0,-2.7703982111894305e-07,0.0,0.0,-0.0001019226318853266,0.7291140625171577,7.319565908161949e-05,0.0,-1.0,0.0,0.0,0.0
3,0.7270707038533897,0.0,5.558800101454788e-07,0.0,0.0,-0.10835989925327465,0.0,0.0,0.0,-1.0,0.0,3.1289062724454995e-05,0.4501689852353965,-2.254533341258672e-05,-1.0,0.0,0.0,0.0,0.0
4,-1.0,0.0,1.265105690249517e-06,0.0,0.0,0.0,0.0,0.0,-4.719544182699692e-09,1.3724191881890797,0.0,-0.0020381292213514854,-1.0,0.0014087578314264774,0.0,0.0,-0.7223851737033794,0.0,0.0
5,-1.0,0.0,1.265105690249517e-06,0.0,0.0,0.0,0.0,0.0,-4.719544182699692e-09,1.3724191881890797,0.0,-0.00010192263188557821,0.7291140625171563,7.319565908166509e-05,0.0,-1.0,0.0,0.0,0.0
6,0.728261739839841,0.0,4.370743664468956e-05,0.0,-5.913624450399742e-05,0.0,0.0,0.0,0.0,-1.0,0.0,8.916281683833986e-05,0.0,3.59337171345741e-05,0.0,0.0,0.0,-1.0,-0.00023188035378134253
7,-1.0,0.0,-8.118366825560973e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.3750626385245055,-0.13903373199763278,0.0,-1.0,-7.864721447924753e-05,0.0,0.0,-0.7694060561905083,0.0,0.0
