,dx/dx0{power: 1.0}_x,C_x,y{power: 1.0} * dx/dx0{power: 1.0}_x,x{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,y{power: 1.0} * d^2x/dx0^2{power: 1.0}_x,"t{power: 1.0, dim: 0.0} * y{power: 1.0}_x",C_y,dy/dx0{power: 1.0} * x{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y","dx/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_y",dx/dx0{power: 1.0}_y,"d^2y/dx0^2{power: 1.0} * t{power: 1.0, dim: 0.0}_y",dy/dx0{power: 1.0}_y,d^2x/dx0^2{power: 1.0} * y{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y
0,0.49431998826971446,8.22728725467728e-05,-1.0,-0.00010582987383121231,0.0,0.0,0.0,-0.00013592386933940762,-1.0,8.954017456997596e-08,0.0,0.0,0.0,0.0,0.0,0.0
1,0.49431998826971446,8.22728725467728e-05,-1.0,-0.00010582987383121231,0.0,0.0,0.0,5.818972811761471e-05,-0.010181052599657387,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2,4.114437440901735e-05,2.1614343837755213e-09,0.0,0.0,0.4941199027007962,-1.0,0.0,-0.00013676069274025197,-1.0,1.0275360342144594e-07,0.0,0.07111418425032656,0.0,0.0,0.0,0.0
3,-1.0,1.2401264073901288e-05,2.014755004800969,0.0,0.0,0.0,-6.478721115528359e-08,-0.00012419602268534438,0.0,0.0,0.0,0.0,0.0,-1.0,-14.04336810306322,0.0
