,C_x,dx/dx0{power: 1.0}_x,"dx/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_x",dy/dx0{power: 1.0}_x,x{power: 1.0}_x,dx/dx0{power: 1.0} * y{power: 1.0}_x,y{power: 1.0}_x,"dy/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_x",d^2x/dx0^2{power: 1.0}_x,dx/dx0{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,C_y,dy/dx0{power: 1.0}_y,x{power: 1.0}_y,d^2y/dx0^2{power: 1.0} * dx/dx0{power: 1.0}_y,y{power: 1.0}_y,dy/dx0{power: 1.0} * x{power: 1.0}_y,"dy/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_y",x{power: 1.0} * d^2y/dx0^2{power: 1.0}_y
0,-0.0001403977164942152,-1.0,0.0,2.345855945091407,0.0,0.0,0.0,0.0,0.0,0.35413749634375047,0.0,6.050149029618987e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0001403977164942152,-1.0,0.0,2.345855945091407,0.0,0.0,0.0,0.0,0.0,0.3514060195457424,0.0,-0.0004811623147043076,-1.0,0.000880020556213336,0.0,0.0,0.0,0.0,0.0
2,0.0011084554895609735,-1.0,0.0,2.41986330386279,-0.0020365308652725723,0.0,0.0,0.0,0.0,0.35413749634375047,0.0,6.050149029618987e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.00020208821851016377,-1.0,0.0,0.0,0.0,4.523042075763021,-0.0009087363146379984,0.0,0.0,0.35413749634375047,0.0,6.050149029618987e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-0.0001403977164942152,-1.0,0.0,2.345855945091407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5147723648984479,0.0,0.0,0.0,2.331331377189173,385.68320854964344,-1.0,0.0
5,-0.0001403977164942152,-1.0,0.0,2.345855945091407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351406019545743,0.0,-0.00048116231470422707,-1.0,0.0008800205562132343,0.0,0.0,0.0,0.0,0.0
7,-4.473202148226691e-05,0.22104298010986237,0.0,0.0,0.0,-1.0,0.00020114755563826,0.0,0.0,0.0,0.6316187086618068,-2.228840400763141e-07,0.0,3.368945313464666e-07,0.0,0.0,0.0,0.0,-1.0
