,C_x,dx/dx0{power: 1.0}_x,dx/dx0{power: 1.0} * x{power: 1.0}_x,x{power: 1.0}_x,"dx/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_x",d^2x/dx0^2{power: 1.0}_x,dy/dx0{power: 1.0}_x,"d^2y/dx0^2{power: 1.0} * sin{power: 1.0, dim: 0.0}_x",y{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",y{power: 1.0}_y,dy/dx0{power: 1.0}_y,C_y,"dy/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_y","t{power: 1.0, dim: 0.0}_y","dy/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_y",x{power: 1.0}_y
0,-0.000150139914403798,-1.0,1.5876812806906582,0.0002371036301306831,0.0,0.0,0.0,0.0,0.0,0.0,0.8052815521256961,336.1525771386357,-0.21113930771917921,-1.0,0.0,0.0,0.0
1,-0.3589827591245675,0.0,440.1026248416346,0.5603352446864927,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.588184446961938e-09,0.0,-1.5764842191711533e-11,-1.0,0.0
2,1.6308248715774322e-05,0.0,0.0,-2.6953254978598227e-05,0.0,-1.0,-0.003656129123397764,0.0,0.0,0.0,0.0,-1.0,-0.0005459927013149955,0.0,0.0,0.0,0.0007692709771370179
3,0.0007985833552762077,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004026843246298286,0.0,0.0,0.0,5.588184446961938e-09,0.0,-1.5764842191711533e-11,-1.0,0.0
4,-0.00011751989989913623,0.0,-1.0,-9.200693186108149e-05,0.0,0.0,0.0,0.0,0.0,8.483890309127025e-08,0.0,0.0,5.588184446961938e-09,0.0,-1.5764842191711533e-11,-1.0,0.0
