,x{power: 1.0}_x,C_x,dx/dx0{power: 1.0}_x,y{power: 1.0}_x,dy/dx0{power: 1.0}_x,y{power: 1.0} * dx/dx0{power: 1.0}_x,y{power: 1.0} * x{power: 1.0}_x,C_y,x{power: 1.0} * dy/dx0{power: 1.0}_y,x{power: 1.0}_y,dy/dx0{power: 1.0}_y,dy/dx0{power: 1.0} * PWM{power: 1.0}_y,dy/dx0{power: 1.0} * y{power: 1.0}_y,y{power: 1.0}_y
0,0.007260316240591998,-0.009313526422814817,-1.0,0.010026429019845377,0.0,0.0,0.0,2.680825937907566e-06,-1.0,-1.678531436723103e-05,0.27804946635195343,0.0,0.0,0.0
1,0.0072603162405920066,-0.009313526422814815,-1.0,0.01002642901984537,0.0,0.0,0.0,0.004320236189355758,0.0,-0.01533068274692619,-1.0,0.0,0.0,0.0
2,0.0,-0.005942544983165268,-1.0,0.008204267619791523,-0.3385652717515793,0.0,0.0,2.6808259379418106e-06,-1.0,-1.6785314367163502e-05,0.2780494663519496,0.0,0.0,0.0
3,0.0,-7.354614222137338e-05,-1.0,9.704409278698984e-05,0.0,1.361420529093206,0.0,2.680825937907566e-06,-1.0,-1.678531436723103e-05,0.27804946635195343,0.0,0.0,0.0
4,0.0,5.1573894771918324e-05,0.7341138150394831,-6.790647136096828e-05,0.0,-1.0,0.0,3.2435291924051044e-05,0.0,-0.00011491772698312493,0.7203055340533195,0.0,-1.0,0.0
5,-0.018969535401024144,-0.0019585109318250257,-1.0,0.0,0.0,0.0,0.03576896690350325,0.008164412023565822,0.0,-0.017603696944514694,-1.0,0.0,0.0,-0.004400130486953568
