,dx/dx0{power: 1.0}_x,x{power: 1.0}_x,C_x,dx/dx0{power: 1.0} * y{power: 1.0}_x,y{power: 1.0}_x,dy/dx0{power: 1.0}_x,d^2y/dx0^2{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,"dx/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_x","d^2x/dx0^2{power: 1.0} * cos{power: 1.0, dim: 0.0}_x","t{power: 1.0, dim: 0.0}_x",y{power: 1.0}_y,C_y,dy/dx0{power: 1.0}_y,x{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",dy/dx0{power: 1.0} * PWM{power: 1.0}_y,"dy/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_y",PWM{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y
0,0.7096528240558598,4.330398319373873e-05,-1.2301077487966733e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005002862739216375,-1.0,0.001725555351561987,0.0,0.0,0.0,0.0,0.0
1,-1.0,0.0,0.0002171567556934043,1.3962730227308038,-0.00030288937209530035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
2,-1.0,0.0,0.002813389292540737,0.0,-0.0035308155290811587,0.2668976797417978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
3,-1.0,0.0,-2.7127160456276073e-06,1.4057056948483713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005002862739216375,-1.0,0.001725555351561987,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,-5.965679874248867e-07,0.0,8.349068342497546e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.0005002862739216375,-1.0,0.001725555351561987,0.0,0.0,0.0,0.0,0.0
5,0.0,3.1309340025461255e-07,-7.085423703154865e-08,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0520881137833465e-10,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
