,x{power: 1.0}_x,y{power: 1.0}_x,C_x,dx/dx0{power: 1.0}_x,dx/dx0{power: 1.0} * y{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,y{power: 1.0}_y,C_y,d^2y/dx0^2{power: 1.0}_y,d^2x/dx0^2{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",x{power: 1.0}_y,dy/dx0{power: 1.0}_y,dy/dx0{power: 1.0} * y{power: 1.0}_y,"dy/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_y"
0,0.00726955070124493,0.010028796920004654,-0.009317820118486878,-1.0,0.0,0.0,-0.00022302150323488617,0.00016255997589603372,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,9.702460398758684e-05,-7.353274712175078e-05,-1.0,1.3614228412539877,0.0,-0.00022302150323488617,0.00016255997589603372,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,-3.05678535590963e-06,-1.0,1.3715548592000355,0.0,-0.0044054444515217615,0.00817428160429283,0.0,0.0,0.0,-0.017625183544684873,-1.0,0.0,0.0
3,0.0,-6.78930977075079e-05,5.1564736971543765e-05,0.7341127004320368,-1.0,0.0,0.0,3.250873007074925e-05,0.0,0.0,0.0,-0.00011517941895055578,0.7202963227992454,-1.0,0.0
4,0.0,-6.78930977075079e-05,5.1564736971543765e-05,0.7341127004320368,-1.0,0.0,-0.004405444451521769,0.008174281604292835,0.0,0.0,0.0,-0.01762518354468487,-1.0,0.0,0.0
5,-0.00017347566494069837,2.8451018195361158e-05,2.8007076368851972e-05,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
