,C_x,dx/dx0{power: 1.0}_x,y{power: 1.0}_x,"y{power: 1.0} * t{power: 1.0, dim: 0.0}_x",dy/dx0{power: 1.0}_x,d^2y/dx0^2{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",y{power: 1.0} * dy/dx0{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,x{power: 1.0}_x,"t{power: 1.0, dim: 0.0} * sin{power: 1.0, dim: 0.0}_x",x{power: 1.0} * dx/dx0{power: 1.0}_x,C_y,dy/dx0{power: 1.0}_y,y{power: 1.0}_y,x{power: 1.0}_y,"dx/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_y",dx/dx0{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y"
0,0.009286536959522165,-1.0,-0.013549904223091278,9.451665471960509e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003233055805439475,-1.0,0.0,0.013548018391817117,0.0,0.0,0.0
1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003233055805439475,-1.0,0.0,0.013548018391817117,0.0,0.0,0.0
2,0.0060735295236648236,-1.0,-0.008643546773551367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003233055805439475,-1.0,0.0,0.013548018391817117,0.0,0.0,0.0
3,6.553983120402991e-07,0.0,0.0,0.0,0.0,0.0,0.0,-0.019821543158244605,-1.0,0.0,0.0,0.0,-0.0019059222025370971,-1.0,-0.001887993062651261,0.01353644189286246,0.0,0.0,0.0
4,5.8974112023693525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.000243669055766368,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
5,0.0022394278479761797,0.0,-0.0032676207921979164,2.286234567676172e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
