,C_x,dx/dx0{power: 1.0}_x,y{power: 1.0}_x,y{power: 1.0} * dx/dx0{power: 1.0}_x,x{power: 1.0}_x,y{power: 1.0} * d^2x/dx0^2{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,dy/dx0{power: 1.0}_y,C_y,"dy/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_y","t{power: 1.0, dim: 0.0}_y",x{power: 1.0}_y,"dy/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_y",d^2x/dx0^2{power: 1.0}_y,dx/dx0{power: 1.0}_y,"t{power: 1.0, dim: 0.0} * d^2y/dx0^2{power: 1.0}_y",y{power: 1.0}_y,d^2x/dx0^2{power: 1.0} * dy/dx0{power: 1.0}_y,x{power: 1.0} * y{power: 1.0}_y
0,-2.7127160456276073e-06,-1.0,0.0,1.4057056948483713,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002965553048982485,-1.0,-0.004193943793724984,0.0,0.0010222613520590885,0.0,0.0,0.0,-5.0669965599856056e-08,0.0,0.0,1.553895191027113e-07,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0002171567556934043,-1.0,-0.00030288937209530035,1.3962730227308038,0.0,0.0,0.0,0.0,-0.0011136710551954466,0.0,0.0,0.0039653408833737365,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
3,0.0002171567556934043,-1.0,-0.00030288937209530035,1.3962730227308038,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-1.341198757895312e-08,-6.579344591270824e-06,0.0,0.0,0.0,-1.0,0.7164510231754726,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-0.00015538949533900465,0.71611012990414,0.00021677120233978985,-1.0,0.0,0.0,0.0,0.0,-5.346947558593296e-08,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.270181030596765e-07
