,dx/dx0{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",C_x,"dx/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_x",dx/dx0{power: 1.0} * y{power: 1.0}_x,x{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,d^2x/dx0^2{power: 1.0} * y{power: 1.0}_x,y{power: 1.0}_x,dy/dx0{power: 1.0}_x,"dx/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_x",C_y,d^2y/dx0^2{power: 1.0}_y,dy/dx0{power: 1.0}_y,y{power: 1.0}_y,dx/dx0{power: 1.0}_y,d^2y/dx0^2{power: 1.0} * d^2x/dx0^2{power: 1.0}_y,d^2x/dx0^2{power: 1.0} * dy/dx0{power: 1.0}_y,y{power: 1.0} * x{power: 1.0}_y,"d^2x/dx0^2{power: 1.0} * cos{power: 1.0, dim: 0.0}_y",x{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y"
0,868.3291790605809,-8.540523545892779e-05,0.06173634702799388,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.999533886777138e-06,-1.0,0.0,-2.001525569756309e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-1.0,0.0,-0.0003185371449945612,0.0,2.627926308419978,0.0003918252476390898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,3.91376903280966e-07,0.0,0.0,0.0,-1.0,2.6751539834803855,-9.020116989074271e-07,0.0,0.0,7.999533886777138e-06,-1.0,0.0,-2.001525569756309e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,1.0175479146496367e-06,0.0,0.0,0.0,-1.0,0.0,-2.9036669632679995e-06,0.0,0.0,-0.00046100697457712064,0.0,-1.0,0.0,0.0,0.0,0.0,0.0009295521705010054,0.0,0.0,0.0
4,0.0,0.0,4.8382489862729774e-08,0.0,0.0,-5.915320629452033e-08,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
5,-1.0,0.0,-9.694992437235166e-05,0.0,2.62534114168366,0.0,0.0,0.0,0.00023629268405321103,0.0,0.0,2.9361587317440506e-05,-1.0,0.0,-5.8339867120293176e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.810465718958335e-09
