,C_x,dx/dx0{power: 1.0}_x,dx/dx0{power: 1.0} * x{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",dy/dx0{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,x{power: 1.0}_x,d^2y/dx0^2{power: 1.0} * PWM{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_y",y{power: 1.0}_y,C_y,d^2y/dx0^2{power: 1.0}_y,x{power: 1.0}_y,"t{power: 1.0, dim: 0.0} * dy/dx0{power: 1.0}_y",PWM{power: 1.0}_y,y{power: 1.0} * dy/dx0{power: 1.0}_y,dy/dx0{power: 1.0}_y,d^2x/dx0^2{power: 1.0}_y
0,8.67659883471964e-06,-1.0,1.7904628037610817,-1.9528239123800428e-08,0.0,0.0,0.0,0.0,-5.759472732595513e-09,-0.00018772925336485945,0.000108798852761856,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00024304211405820416,-1.0,0.0,-5.212856395500074e-07,0.4827923949117812,0.0,0.0,0.0,-0.0004436885365450968,0.0,-1.535097960365072,0.0,3.049045760091783,-1.0,0.0,0.0,0.0,0.0
2,-4.765520396992318e-06,0.5582270551038234,-1.0,1.0710042670366903e-08,0.0,0.0,0.0,0.0,0.0,-0.00017304705599487425,9.844594319640107e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-4.765520396992318e-06,0.5582270551038234,-1.0,1.0710042670366903e-08,0.0,0.0,0.0,0.0,0.0,0.00014094794275979175,-8.113014066960062e-05,0.0,0.0,0.0,0.0,1.7574050015871396,-1.0,0.0
4,9.063221554338596e-05,0.0,0.0,0.0,0.0,-1.0,-0.00016663961374829551,0.0,0.0,0.0,-0.0021222686275028965,0.0,0.0038143069269593708,0.0,-5.699155666118751e-07,0.0,-1.0,0.0
5,-4.765520396992318e-06,0.5582270551038234,-1.0,1.0710042670366903e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
