,dx/dx0{power: 1.0}_x,C_x,y{power: 1.0} * dx/dx0{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",d^2y/dx0^2{power: 1.0}_x,x{power: 1.0}_x,y{power: 1.0}_x,x{power: 1.0} * y{power: 1.0}_x,dy/dx0{power: 1.0}_y,C_y,d^2y/dx0^2{power: 1.0}_y,y{power: 1.0}_y,dy/dx0{power: 1.0} * x{power: 1.0}_y,d^2x/dx0^2{power: 1.0}_y,dx/dx0{power: 1.0}_y,d^2y/dx0^2{power: 1.0} * x{power: 1.0}_y
0,0.5766125339641767,-3.2981232423930335e-06,-1.0,7.559475701528724e-09,0.0,0.0,0.0,0.0,0.0,9.848522788260583e-05,-1.0,-0.00017311575755971981,0.0,0.0,0.0,0.0
1,-1.0,9.240530040629655e-07,1.7434850496610923,0.0,-0.2491708269748453,0.0,0.0,0.0,0.5459144116897735,1.019936405139479e-06,0.0,0.0,-1.0,-0.11374237524749609,0.0,0.0
2,0.5766125339641767,-3.2981232423930335e-06,-1.0,7.559475701528724e-09,0.0,0.0,0.0,0.0,-1.0,-5.496112650389711e-05,0.0,0.0,0.0,0.0,0.3396508938934429,0.0
3,0.5766125339641767,-3.2981232423930335e-06,-1.0,7.559475701528724e-09,0.0,0.0,0.0,0.0,0.004236818257683009,0.0001081294338340277,-1.0,-0.00018973360745015686,0.0,0.0,0.0,0.0
4,-1.0,0.0021167344189657903,0.0,0.0,0.0,-0.001167932706640306,-0.002515037569252957,0.0,0.002262587125357274,5.904188364782146e-05,0.0,-0.00010363549874336074,0.0,0.0,0.0,-1.0
5,-1.0,-1.982884981928916e-05,1.7428375872436936,0.0,0.0,0.0,0.0,6.682005457941858e-05,0.0,9.848522788260583e-05,-1.0,-0.00017311575755971981,0.0,0.0,0.0,0.0
