,C_x,dx/dx0{power: 1.0} * x{power: 1.0}_x,PWM{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",d^2x/dx0^2{power: 1.0}_x,dx/dx0{power: 1.0}_x,x{power: 1.0}_x,y{power: 1.0} * dx/dx0{power: 1.0}_x,dy/dx0{power: 1.0}_x,y{power: 1.0}_x,C_y,d^2y/dx0^2{power: 1.0}_y,PWM{power: 1.0}_y,y{power: 1.0}_y,dy/dx0{power: 1.0}_y,y{power: 1.0} * dy/dx0{power: 1.0}_y,x{power: 1.0} * PWM{power: 1.0}_y,x{power: 1.0} * d^2y/dx0^2{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y"
0,0.00012795476646599744,-1.0,0.0,-2.900636874911721e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.00010126707215867272,-1.0,0.0,-0.0001605840204650625,0.0,0.0,0.0,0.0,0.0
1,0.00028266268831049344,0.0,0.0,-6.417516268107971e-07,0.0,-1.0,0.0,0.0,0.0,0.0,1.8873959605598447e-05,0.0,0.0,-3.016417164357101e-05,0.6291914181999978,-1.0,0.0,0.0,0.0
2,0.0001790015580789289,0.0,0.0,-4.061526648720782e-07,0.0,0.0,0.0,-1.0,0.0,0.0,1.8873959605598447e-05,0.0,0.0,-3.016417164357101e-05,0.6291914181999978,-1.0,0.0,0.0,0.0
3,-0.002475039646856621,0.0,0.0,-9.41084317947235e-07,0.0,0.0,0.006129063849304774,-1.0,0.0,0.0,1.8873959605598447e-05,0.0,0.0,-3.016417164357101e-05,0.6291914181999978,-1.0,0.0,0.0,0.0
4,0.0001790015580789289,0.0,0.0,-4.061526648720782e-07,0.0,0.0,0.0,-1.0,0.0,0.0,0.0011971779285805883,0.0,0.0,-0.0019545794679653988,-1.0,0.0,1.3333151162970892e-06,0.0,0.0
5,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-9.793901455938149e-05,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.93599280145192e-07
