,C_x,dx/dx0{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",dy/dx0{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,y{power: 1.0} * dx/dx0{power: 1.0}_x,y{power: 1.0}_x,"t{power: 1.0, dim: 0.0} * dx/dx0{power: 1.0}_x",C_y,dy/dx0{power: 1.0} * y{power: 1.0}_y,dy/dx0{power: 1.0}_y,y{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",dx/dx0{power: 1.0}_y,"dy/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_y",x{power: 1.0}_y
0,-0.0006272920457874479,-1.0,1.6529911336001917e-06,0.4512128209375214,0.0,0.0,0.0,0.0,-2.496581775992941e-05,-1.0,0.6516704518133267,3.813256609440683e-05,0.0,0.0,0.0,0.0
1,-0.0005733818867827486,-1.0,1.614531029411249e-06,0.0,0.0,0.0,0.0,0.0,-2.4965817759773176e-05,-1.0,0.6516704518133271,3.8132566094166166e-05,0.0,0.0,0.0,0.0
2,-0.00010093871295728682,0.6388245071236026,0.0,0.0,0.0,-1.0,0.00016211392248031373,0.0,-2.496581775992941e-05,-1.0,0.6516704518133267,3.813256609440683e-05,0.0,0.0,0.0,0.0
3,-0.0005733818867827486,-1.0,1.614531029411249e-06,0.0,0.0,0.0,0.0,0.0,0.0007048241232286206,0.0,-1.0,0.0,-1.7334561867863804e-06,1.0208654935557706,0.0,0.0
4,-0.0006272920457874168,-1.0,1.6529911336000898e-06,0.45121282093750176,0.0,0.0,0.0,0.0,1.4059617561051281e-08,0.0,0.0,0.0,0.0,0.0,-1.0,-3.467620622917304e-08
5,0.04168261948644424,311.41581944336986,0.0,-48.6546817398678,0.0,0.0,0.0,-1.0,1.4059617561051281e-08,0.0,0.0,0.0,0.0,0.0,-1.0,-3.467620622917304e-08
