,C_x,dx/dx0{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",x{power: 1.0}_x,dy/dx0{power: 1.0}_x,y{power: 1.0}_x,"dx/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_x",C_y,dy/dx0{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",dx/dx0{power: 1.0}_y,y{power: 1.0}_y,y{power: 1.0} * dy/dx0{power: 1.0}_y,d^2x/dx0^2{power: 1.0}_y,x{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,d^2y/dx0^2{power: 1.0} * y{power: 1.0}_y
0,-0.0005722234787725199,-1.0,0.0,1.6111488081913635e-06,0.0,0.0,0.0,0.0,0.0006998602276192437,-1.0,-1.7194798374181268e-06,1.014440307469336,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0005722234787725199,-1.0,0.0,1.6111488081913635e-06,0.0,0.0,0.0,0.0,-2.495252902786729e-05,0.6516699627680035,0.0,0.0,3.811253412382221e-05,-1.0,0.0,0.0,0.0,0.0
2,-0.0006260648605550789,-1.0,0.0,1.6495161185573232e-06,0.0,0.4510323226587279,0.0,0.0,0.0019202270797175744,0.0,0.0,0.0,0.0,-1.0,-28.398972853976634,-0.004397390707789935,0.0,0.0
3,-0.0006260648605550892,-1.0,0.0,1.649516118557396e-06,0.0,0.45103232265874993,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-0.0005722234787725199,-1.0,0.0,1.6111488081913635e-06,0.0,0.0,0.0,0.0,1.2656336065506887e-06,0.0,0.0,0.0,-2.034693650225974e-06,0.0,0.0,0.0,0.6381264322168485,-1.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
