,dx/dx0{power: 1.0}_x,C_x,x{power: 1.0} * dx/dx0{power: 1.0}_x,x{power: 1.0}_x,dx/dx0{power: 1.0} * d^2y/dx0^2{power: 1.0}_x,dy/dx0{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",d^2x/dx0^2{power: 1.0}_x,C_y,"dy/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_y",x{power: 1.0}_y,dx/dx0{power: 1.0}_y,dy/dx0{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,y{power: 1.0}_y,d^2y/dx0^2{power: 1.0} * x{power: 1.0}_y,dy/dx0{power: 1.0} * x{power: 1.0}_y,d^2x/dx0^2{power: 1.0}_y
0,0.5239492884225304,2.125231758316225e-05,-1.0,-4.185774603804958e-05,0.0,0.0,0.0,0.0,2.0987293176225736e-08,-1.0,-4.0144159502292423e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5239492884225304,2.125231758316225e-05,-1.0,-4.185774603804958e-05,0.0,0.0,0.0,0.0,-0.0006867212016506076,0.0,0.0013491336279652173,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
2,0.5239492884225304,2.125231758316225e-05,-1.0,-4.185774603804958e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
3,0.5239492884225306,2.125231758326157e-05,-1.0,-4.185774603824671e-05,0.0,0.0,0.0,0.0,-8.796392237009854e-07,0.0,1.6323684378590494e-06,0.0,0.0,0.5497417338814532,0.0,-1.0,0.0,0.0
4,0.5239492884225306,2.125231758326157e-05,-1.0,-4.185774603824671e-05,0.0,0.0,0.0,0.0,1.5406044035660217e-05,0.0,-2.692461184831627e-05,0.0,0.5443869092506126,0.0,0.0,0.0,-1.0,0.0
5,0.0,7.009195809370186e-09,0.0,-1.2459014252044368e-08,-1.0,0.0,0.0,0.0,-1.4048693573634703e-06,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.8329710444524527,-0.3518626930773437
6,-1.0,-0.0001267467600141384,0.0,0.0,0.0,0.0,1.0025772602316657e-07,0.0,0.00011978419870474091,0.0,-0.00014268857864289442,0.0,0.0,-1.0,-0.00018773053007951172,0.0,0.0,0.0
7,0.0,4.4306859077866284e-05,0.0,-8.171963789782429e-05,0.0,0.0,0.0,-1.0,-5.6132204719313205e-08,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.12763873564844277
