,x{power: 1.0}_x,C_x,dx/dx0{power: 1.0}_x,dy/dx0{power: 1.0}_x,"d^2x/dx0^2{power: 1.0} * sin{power: 1.0, dim: 0.0}_x",y{power: 1.0}_x,dx/dx0{power: 1.0} * y{power: 1.0}_x,C_y,dy/dx0{power: 1.0}_y,x{power: 1.0}_y,dx/dx0{power: 1.0}_y,y{power: 1.0}_y,y{power: 1.0} * dy/dx0{power: 1.0}_y,y{power: 1.0} * dx/dx0{power: 1.0}_y,d^2x/dx0^2{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y
0,0.003193424567006241,-0.0007756056458368555,-1.0,0.9191773055395946,0.0,0.0,0.0,0.0007356564756129174,-1.0,-0.003128138531700151,0.9057784538755261,0.0,0.0,0.0,0.0,0.0
1,0.0,-0.0001067322134891977,-1.0,0.7978678996812317,0.0,0.0,0.0,3.972875313300039e-05,-1.0,0.0,0.7541306659259802,0.0,0.0,0.0,0.0,0.0
2,0.0,-0.0001067322134891977,-1.0,0.7978678996812317,0.0,0.0,0.0,-3.6170521024556704e-05,-1.0,0.0,0.0,6.398646809907317e-05,1.8229076571200702,0.0,0.0,0.0
3,0.003193424567006241,-0.0007756056458368555,-1.0,0.9191773055395946,0.0,0.0,0.0,-3.6170521024556704e-05,-1.0,0.0,0.0,6.398646809907317e-05,1.8229076571200702,0.0,0.0,0.0
4,0.0,-0.0001067322134891977,-1.0,0.7978678996812317,0.0,0.0,0.0,0.0007356564756129174,-1.0,-0.003128138531700151,0.9057784538755261,0.0,0.0,0.0,0.0,0.0
5,0.0,0.00012737544078651595,0.5577743445423022,0.0,0.0,-0.00022370120326686924,-1.0,3.734457806961763e-05,-1.0,0.0,0.0,0.0,0.0,1.4166899871475207,0.0,0.0
6,0.0031934245670070956,-0.0007756056458369423,-1.0,0.9191773055396135,0.0,0.0,0.0,8.019927373855791e-07,0.5478396448762674,0.0,0.0,0.0,-1.0,0.0,0.0,0.5805161503615649
7,0.0,0.00012737544078651595,0.5577743445423022,0.0,0.0,-0.00022370120326686924,-1.0,1.973518013320754e-05,0.547769165639449,0.0,0.0,-3.5055704332624554e-05,-1.0,0.0,0.0,0.0
