,y{power: 1.0}_x,C_x,dx/dx0{power: 1.0}_x,"t{power: 1.0, dim: 0.0} * sin{power: 1.0, dim: 0.0}_x",dy/dx0{power: 1.0}_x,y{power: 1.0} * dx/dx0{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,y{power: 1.0} * x{power: 1.0}_x,x{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_y,C_y,dy/dx0{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",x{power: 1.0}_y,"t{power: 1.0, dim: 0.0} * dy/dx0{power: 1.0}_y"
0,0.00913955277350806,-0.004426784489832877,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.27877357575009,-8.244361045288972e-05,-1.0,2.95924854753462e-07,0.0,0.0
1,0.008647876979432196,-0.004191402686718477,-1.0,0.0,0.11454745743857184,0.0,0.0,0.0,0.0,0.0,9.689382160625495e-05,-1.0,0.0,-0.00286447870253253,0.0023561604083224465
2,0.00019234198612621384,-9.277330030485962e-05,0.47777577227813156,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,9.689382160625495e-05,-1.0,0.0,-0.00286447870253253,0.0023561604083224465
3,0.00019234198612621384,-9.277330030485962e-05,0.47777577227813156,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0003069957781346692,-1.0,6.457502929861357e-07,-0.0129419618958865,0.0
4,0.0,1.297616852314426e-05,0.0,0.0,0.0,0.0,-1.0,0.003765144714190837,-0.0021736916193569582,23.348641433023673,-8.051902521241808e-06,-1.0,0.0,0.0,0.0018121043314562226
