,C_x,dx/dx0{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",dy/dx0{power: 1.0}_x,y{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,d^2y/dx0^2{power: 1.0}_x,"t{power: 1.0, dim: 0.0} * dx/dx0{power: 1.0}_x",dx/dx0{power: 1.0} * dy/dx0{power: 1.0}_x,x{power: 1.0}_x,C_y,dy/dx0{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",d^2x/dx0^2{power: 1.0}_y,dx/dx0{power: 1.0}_y,y{power: 1.0} * dx/dx0{power: 1.0}_y,"t{power: 1.0, dim: 0.0} * sin{power: 1.0, dim: 0.0}_y",y{power: 1.0}_y,dy/dx0{power: 1.0} * y{power: 1.0}_y
0,-0.00011075071243772262,-1.0,0.0,-1.1092985774965693,0.0,0.0,0.0,0.0,0.0,0.0,0.00038778397089247546,-1.0,0.0,-1.1263818011883307e-06,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0016805280787733313,-1.0,0.0,-1.1113486237797199,-0.0032020312835497,0.0,0.0,0.0,0.0,0.0,0.00038778397089247546,-1.0,0.0,-1.1263818011883307e-06,0.0,0.0,0.0,0.0,0.0,0.0
2,0.001680528078773687,-1.0,0.0,-1.111348623779721,-0.0032020312835502975,0.0,0.0,0.0,0.0,0.0,-9.126683317158923e-05,-1.0,0.0,0.0,0.0,-0.8251711342987496,0.0,0.0,0.0,0.0
3,1.8215669773393647e-07,0.0,0.0,0.0,0.0,-1.0,-0.9247743946586597,0.0,0.0,0.0,-1.4765610509801814e-06,0.0,0.0,0.0,0.0,0.5535490816533962,-1.0,0.0,0.0,0.0
4,-0.00011075071243772262,-1.0,0.0,-1.1092985774965693,0.0,0.0,0.0,0.0,0.0,0.0,-9.126683317158923e-05,-1.0,0.0,0.0,0.0,-0.8251711342987496,0.0,0.0,0.0,0.0
5,-0.0005406090624105395,-1.0,1.2485903556824274e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.126683317158923e-05,-1.0,0.0,0.0,0.0,-0.8251711342987496,0.0,0.0,0.0,0.0
6,-0.0005406090624105395,-1.0,1.2485903556824274e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038778397089247546,-1.0,0.0,-1.1263818011883307e-06,0.0,0.0,0.0,0.0,0.0,0.0
7,0.001680528078773687,-1.0,0.0,-1.111348623779721,-0.0032020312835502975,0.0,0.0,0.0,0.0,0.0,0.0008126955739448514,0.0,0.0,0.0,0.0,-0.4822094655630085,0.0,0.0,-0.0015481926093779221,-1.0
