,C_x,dx/dx0{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",y{power: 1.0}_x,dx/dx0{power: 1.0} * y{power: 1.0}_x,"t{power: 1.0, dim: 0.0} * x{power: 1.0}_x",x{power: 1.0}_x,d^2y/dx0^2{power: 1.0}_x,C_y,dy/dx0{power: 1.0}_y,x{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,dy/dx0{power: 1.0} * y{power: 1.0}_y,dx/dx0{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",y{power: 1.0}_y,d^2x/dx0^2{power: 1.0}_y
0,0.008951932264311265,-1.0,6.378249579888608e-07,-0.01305996452157645,0.0,0.0,0.0,0.0,-0.003227147061722257,-1.0,0.013521460824391244,0.0,0.0,0.0,0.0,0.0,0.0
1,0.008951932264311268,-1.0,6.378249579886913e-07,-0.013059964521576447,0.0,0.0,0.0,0.0,-3.950276897672239e-07,0.7030323703174881,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
2,4.032908106493784e-05,-1.0,0.0,-5.4578922004522065e-05,1.407393990277008,0.0,0.0,0.0,-0.003227147061722257,-1.0,0.013521460824391244,0.0,0.0,0.0,0.0,0.0,0.0
3,0.009031203753255479,-1.0,0.0,-0.013187584073908413,0.0,2.773644316090596e-06,0.0,0.0,-0.003227147061722257,-1.0,0.013521460824391244,0.0,0.0,0.0,0.0,0.0,0.0
4,-2.8014065279109693e-05,0.7104234674880595,0.0,3.7867747909293764e-05,-1.0,0.0,0.0,0.0,-0.002882535172669829,-1.0,0.012476148571733093,0.0,0.0,0.0,-2.6834260161182375e-07,0.0,0.0
5,0.008951932264311268,-1.0,6.378249579886913e-07,-0.013059964521576447,0.0,0.0,0.0,0.0,-0.002882535172669829,-1.0,0.012476148571733093,0.0,0.0,0.0,-2.6834260161182375e-07,0.0,0.0
6,0.005848109363989292,-1.0,0.0,-0.008322986160240917,0.0,0.0,0.0,0.0,-0.003227147061722257,-1.0,0.013521460824391244,0.0,0.0,0.0,0.0,0.0,0.0
7,1.7067608305911645e-05,-1.0,0.0,0.0,0.0,0.0,0.0,48.01164708442866,8.520832658088599e-05,0.0,0.0,-1.0,0.0,0.0,0.0,-0.00012168344258491321,0.0
