,x{power: 1.0}_x,C_x,"dx/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_x",d^2y/dx0^2{power: 1.0}_x,dx/dx0{power: 1.0}_x,dx/dx0{power: 1.0} * x{power: 1.0}_x,y{power: 1.0} * x{power: 1.0}_x,dy/dx0{power: 1.0}_x,"dx/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_x",d^2x/dx0^2{power: 1.0}_x,d^2x/dx0^2{power: 1.0} * d^2y/dx0^2{power: 1.0}_x,C_y,d^2y/dx0^2{power: 1.0}_y,y{power: 1.0}_y,dx/dx0{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",d^2y/dx0^2{power: 1.0} * y{power: 1.0}_y,dy/dx0{power: 1.0}_y,x{power: 1.0}_y,d^2y/dx0^2{power: 1.0} * d^2x/dx0^2{power: 1.0}_y,"dy/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_y","d^2y/dx0^2{power: 1.0} * cos{power: 1.0, dim: 0.0}_y"
0,0.7131199728605143,-0.6195010940961272,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.572985225647483e-05,-1.0,-0.00010613467831213913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-4.5131461085012766e-05,3.7287721910993235e-05,0.0,0.0,0.8247641673539078,-1.0,0.0,0.0,0.0,0.0,0.0,4.572985225647483e-05,-1.0,-0.00010613467831213913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-4.5131461085012766e-05,3.7287721910993235e-05,0.0,0.0,0.8247641673539078,-1.0,0.0,0.0,0.0,0.0,0.0,-1.947434596909957e-07,0.4214297774309046,0.0,0.0,1.5016987057419807e-10,-1.0,0.0,0.0,0.0,0.0,0.0
3,0.0,-0.17633373535289834,-1.0,0.0,0.0,0.0,0.4196312019547433,0.0,0.0,0.0,0.0,4.572985225647483e-05,-1.0,-0.00010613467831213913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-5.817229790167636e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.976325136783477e-10,-1.0,0.0,0.0
5,-4.5131461085012766e-05,3.7287721910993235e-05,0.0,0.0,0.8247641673539078,-1.0,0.0,0.0,0.0,0.0,0.0,0.1766669924948328,0.0,0.0,0.0,-0.0003205026675134046,0.0,425.35231710712867,0.0,0.0,-1.0,0.0
6,-0.0001396535632598081,0.00011578917607533764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.1483566824257137e-08,0.0,2.8719561862157168e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.00043864014183980733,0.0,0.0,0.0,7.809374260245418e-07,0.0,-1.0,0.0,0.0,0.0,0.0
