,C_x,dx/dx0{power: 1.0}_x,dy/dx0{power: 1.0}_x,x{power: 1.0}_x,y{power: 1.0} * dx/dx0{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",d^2x/dx0^2{power: 1.0}_x,d^2x/dx0^2{power: 1.0} * y{power: 1.0}_x,y{power: 1.0}_x,C_y,dy/dx0{power: 1.0}_y,x{power: 1.0}_y,x{power: 1.0} * dy/dx0{power: 1.0}_y,dx/dx0{power: 1.0}_y,y{power: 1.0}_y,d^2y/dx0^2{power: 1.0} * y{power: 1.0}_y
0,0.004494525851358666,-1.0,2.0731321500504056,-0.0064779683064560886,0.0,0.0,0.0,0.0,0.0,-3.380645445044808e-05,-1.0,4.7757251233327596e-05,1.4519889282222749,0.0,0.0,0.0
1,-1.5503309251532254e-06,0.2675349443059913,0.0,0.0,-1.0,1.5219204924891037e-09,0.0,0.0,0.0,-3.380645445044808e-05,-1.0,4.7757251233327596e-05,1.4519889282222749,0.0,0.0,0.0
2,-1.135868576152903e-08,2.6132154743544347e-05,0.0,0.0,0.0,0.0,0.26736881383485833,-1.0,0.0,-0.002143712971776116,-1.0,0.0030884508466976776,0.0,0.44483018386016815,0.0,0.0
3,0.0012020107587393154,0.0,0.5564963455227497,-0.0017336407512206086,-1.0,0.0,0.0,0.0,0.0,-0.0021437129717784575,-1.0,0.003088450846701075,0.0,0.44483018386016765,0.0,0.0
4,0.004494525851358381,-1.0,2.0731321500504043,-0.0064779683064563175,0.0,0.0,0.0,0.0,0.0,-0.0021437129717784575,-1.0,0.003088450846701075,0.0,0.44483018386016765,0.0,0.0
5,0.003062744909823858,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011439722000076622,-0.0021437129717784575,-1.0,0.003088450846701075,0.0,0.44483018386016765,0.0,0.0
6,-3.232371630387811e-05,-1.0,1.5485496088017712,0.0,0.0,8.808829439258666e-08,0.0,0.0,0.0,-0.002143712971776116,-1.0,0.0030884508466976776,0.0,0.44483018386016815,0.0,0.0
7,0.003062744909823858,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011439722000076622,8.08917106655595e-06,0.0,0.0,0.00011305329752339431,0.0,-3.0061266875110114e-05,-1.0
