,x{power: 1.0}_x,dx/dx0{power: 1.0}_x,C_x,x{power: 1.0} * dx/dx0{power: 1.0}_x,dy/dx0{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",d^2x/dx0^2{power: 1.0}_x,C_y,dy/dx0{power: 1.0}_y,dx/dx0{power: 1.0}_y,x{power: 1.0} * y{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,d^2x/dx0^2{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",dy/dx0{power: 1.0} * x{power: 1.0}_y,y{power: 1.0}_y,d^2y/dx0^2{power: 1.0} * x{power: 1.0}_y
0,-0.00014156202689460508,0.7302783980490755,0.00010182454648802148,-1.0,0.0,0.0,0.0,1.726276047962318e-05,-1.0,0.6360457220986828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.00014156202689460508,0.7302783980490755,0.00010182454648802148,-1.0,0.0,0.0,0.0,-8.838936391710938e-08,0.0,0.0,0.0,-1.0,0.6662551722842072,0.0,0.0,0.0,0.0
2,0.0,-1.0,-2.18277099617011e-05,0.0,0.8443228341565692,-8.314986632723419e-08,0.0,1.726276047962318e-05,-1.0,0.6360457220986828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,-1.0,-2.182770996174899e-05,0.0,0.8443228341565812,-8.314986632724147e-08,0.0,-7.553928592845767e-06,0.7293901874493667,0.0,0.0,0.0,0.0,1.614472083073305e-08,-1.0,0.0,0.0
4,-0.00014156202689460508,0.7302783980490755,0.00010182454648802148,-1.0,0.0,0.0,0.0,3.253674407184974e-05,0.0,0.0,0.0,-1.0,0.5599594479851783,0.0,0.0,-0.00010883807928632726,0.0
5,-0.0004853100788558119,0.0,0.000371049077065825,0.0,0.0,-4.335791538318542e-08,-1.0,3.253674407184974e-05,0.0,0.0,0.0,-1.0,0.5599594479851783,0.0,0.0,-0.00010883807928632726,0.0
6,-0.00014156202689460508,0.7302783980490755,0.00010182454648802148,-1.0,0.0,0.0,0.0,1.5583446698785413e-05,0.0,0.0,-7.248148083526406e-05,0.0,0.3997949092409285,0.0,0.0,0.0,-1.0
