,C_x,x{power: 1.0}_x,x{power: 1.0} * dy/dx0{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",dx/dx0{power: 1.0}_x,dx/dx0{power: 1.0} * dy/dx0{power: 1.0}_x,dx/dx0{power: 1.0} * x{power: 1.0}_x,"dx/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_x",dy/dx0{power: 1.0}_x,y{power: 1.0}_x,"d^2x/dx0^2{power: 1.0} * t{power: 1.0, dim: 0.0}_x",d^2x/dx0^2{power: 1.0}_x,dx/dx0{power: 1.0} * d^2y/dx0^2{power: 1.0}_x,C_y,dy/dx0{power: 1.0}_y,d^2x/dx0^2{power: 1.0}_y,"t{power: 1.0, dim: 0.0} * d^2x/dx0^2{power: 1.0}_y",y{power: 1.0}_y,dx/dx0{power: 1.0}_y,"dy/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_y",x{power: 1.0}_y,dy/dx0{power: 1.0} * dx/dx0{power: 1.0}_y,x{power: 1.0} * dy/dx0{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,"dy/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_y","t{power: 1.0, dim: 0.0}_y"
0,0.830338506192894,-1.0,-51.08124314585104,-4.761704686116829e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00014215631725100005,-1.0,0.0,-0.000946355445416802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3900734299634046e-09,0.0,0.0,0.0,2.6139438899825956e-09,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,4.088651390794758e-05,-5.27559137722369e-05,0.0,0.0,0.7768700734876175,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4016247416352226e-07,0.0,0.0,0.0,0.0,-0.00015336523809963274,0.0,1.791428900579846e-07,-1.0,0.0,0.0,0.0,0.0
3,-0.10203061687514406,0.0,-253.20017015940581,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0001448772289605409,0.7802118275042582,0.0,0.0,0.0,0.0,0.0,-0.00019151239282616742,0.0,-1.0,0.0,0.0,0.0
4,1.8730348941925766e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.631100937465142e-07,0.0006615648683624074,-1.0,0.0,3.0600201199628613e-09,0.0,0.0,0.0,0.0,0.0,0.0,-3.9146604292176305e-09,0.0,0.0,0.0,-1.0,0.0
5,-0.00010075567535954548,0.0,0.0,2.2407795363216005e-08,-1.0,0.0,0.0,0.0,-0.10951618277739399,0.0,0.0,0.0,0.0,2.0148525581722043e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0116729660879891e-11
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.0003736708494669718,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6844549042336163e-07
