,dx/dx0{power: 1.0}_x,C_x,dx/dx0{power: 1.0} * x{power: 1.0}_x,x{power: 1.0}_x,y{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,dy/dx0{power: 1.0}_x,"dx/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_x",y{power: 1.0}_y,C_y,dy/dx0{power: 1.0}_y,dy/dx0{power: 1.0} * x{power: 1.0}_y,"dy/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_y",d^2y/dx0^2{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",d^2x/dx0^2{power: 1.0}_y,"t{power: 1.0, dim: 0.0} * cos{power: 1.0, dim: 0.0}_y","d^2x/dx0^2{power: 1.0} * t{power: 1.0, dim: 0.0}_y"
0,0.7393876176011699,8.733745738905164e-05,-1.0,-0.00011855162500886625,0.0,0.0,0.0,0.0,-3.258449509604922e-06,2.147031133631992e-06,-1.0,1.3571264033652384,0.0,0.0,0.0,0.0,0.0,0.0
1,-1.0,-0.0006013465782296296,0.0,0.0,0.0012405987841258585,0.0,0.0,0.0,-3.258449509604922e-06,2.147031133631992e-06,-1.0,1.3571264033652384,0.0,0.0,0.0,0.0,0.0,0.0
2,0.7393876176011699,8.733745738905164e-05,-1.0,-0.00011855162500886625,0.0,0.0,0.0,0.0,0.0,8.538581575864364e-11,0.0,0.0,-1.0,0.0,2.0417811500227287e-13,0.0,0.0,0.0
3,0.0,2.057134710046832e-05,0.0,-6.178522742342438e-05,5.5871264636724285e-05,-1.0,0.0,0.0,0.0,-5.295038139498862e-07,0.7365901092679785,-1.0,0.0,0.0,0.0,0.09657534240930088,0.0,0.0
4,0.0,4.74644120159884e-10,0.0,0.0,0.0,0.0,-1.884427793089813e-06,-1.0,0.0,3.7685852441596647e-10,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,3.617670846724706e-06
5,0.0,2.530019650711856e-05,0.0,-3.439400752681029e-05,0.0,-1.0,0.0,0.0,-3.258449509604922e-06,2.147031133631992e-06,-1.0,1.3571264033652384,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,4.74644120159884e-10,0.0,0.0,0.0,0.0,-1.884427793089813e-06,-1.0,-6.324387629214916e-05,2.8145573287184874e-05,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
7,0.7393876176011699,8.733745738905164e-05,-1.0,-0.00011855162500886625,0.0,0.0,0.0,0.0,0.0,2.7877196543618974e-11,0.0,0.0,-1.0,0.0,3.0524727304550623e-13,0.0,0.0,0.0
