,dx/dx0{power: 1.0}_x,dy/dx0{power: 1.0}_x,C_x,dx/dx0{power: 1.0} * dy/dx0{power: 1.0}_x,dx/dx0{power: 1.0} * y{power: 1.0}_x,y{power: 1.0}_x,"dx/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_x",C_y,"dy/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_y",d^2x/dx0^2{power: 1.0}_y,"x{power: 1.0} * t{power: 1.0, dim: 0.0}_y",dy/dx0{power: 1.0}_y,x{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,dy/dx0{power: 1.0} * x{power: 1.0}_y,y{power: 1.0}_y,"d^2y/dx0^2{power: 1.0} * sin{power: 1.0, dim: 0.0}_y"
0,-0.000279495772163433,-0.00011804259037200815,-3.7198118167567745e-08,-1.0,0.0,0.0,0.0,-2.6575495562914513e-10,-1.0,0.0,1.798520853778239e-13,0.0,0.0,0.0,0.0,0.0,0.0
1,-1.0,0.0,1.541827773574927e-05,0.0,1.5805621973264836,-3.229081685832448e-05,0.0,0.003542985451483542,0.0,0.0,0.0,-1.0,-0.004708084144916249,0.0,0.0,0.0,0.0
2,712.7984775462375,0.0,0.04215037851202126,0.0,0.0,-0.06970935600541582,-1.0,3.5271466445215e-05,0.0,0.0,0.0,0.8310459280756834,0.0,0.0,-1.0,-5.235955126747265e-05,0.0
3,0.0,-94.1888670752814,-0.0681158772225874,0.0,0.0,0.0,-1.0,3.5271466445215e-05,0.0,0.0,0.0,0.8310459280756834,0.0,0.0,-1.0,-5.235955126747265e-05,0.0
4,0.0,0.0,-0.15880000242391135,0.0,0.0,0.18554930674523712,-1.0,3.5271466445215e-05,0.0,0.0,0.0,0.8310459280756834,0.0,0.0,-1.0,-5.235955126747265e-05,0.0
5,0.0,0.0,-0.15880000242391135,0.0,0.0,0.18554930674523712,-1.0,0.003542985451483542,0.0,0.0,0.0,-1.0,-0.004708084144916249,0.0,0.0,0.0,0.0
