,C_x,dx/dx0{power: 1.0}_x,x{power: 1.0}_x,dy/dx0{power: 1.0}_x,y{power: 1.0}_x,dx/dx0{power: 1.0} * y{power: 1.0}_x,x{power: 1.0} * d^2y/dx0^2{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,C_y,dy/dx0{power: 1.0}_y,x{power: 1.0}_y,dx/dx0{power: 1.0}_y,y{power: 1.0} * dy/dx0{power: 1.0}_y,PWM{power: 1.0}_y,y{power: 1.0}_y,dy/dx0{power: 1.0} * PWM{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y
0,-0.0007795868325355293,-1.0,0.0032004470467791022,0.9044613016928081,0.0,0.0,0.0,0.0,0.0007321325374866054,-1.0,-0.0031260761250519317,0.8850665994984922,0.0,0.0,0.0,0.0,0.0
1,-0.00010779965466528492,-1.0,0.0,0.7944830945649025,0.0,0.0,0.0,0.0,0.0007321325374866054,-1.0,-0.0031260761250519317,0.8850665994984922,0.0,0.0,0.0,0.0,0.0
2,-0.0007795868325355293,-1.0,0.0032004470467791022,0.9044613016928081,0.0,0.0,0.0,0.0,1.8141919072313286e-06,0.542719734463368,0.0,0.008158258978091802,-1.0,0.0,0.0,0.0,0.0
3,-0.000232811831991052,-1.0,0.0,0.0,0.0004084511906690538,1.7911676683147761,0.0,0.0,0.0007321325374867091,-1.0,-0.003126076125052174,0.885066599498492,0.0,0.0,0.0,0.0,0.0
4,-0.000232811831991052,-1.0,0.0,0.0,0.0004084511906690538,1.7911676683147761,0.0,0.0,4.033766311926848e-05,-1.0,0.0,0.75526074092831,0.0,0.0,0.0,0.0,0.0
5,-2.3662955688989057e-08,0.0,0.0,0.0,0.0,0.0,3.346957388470121,-1.0,5.750730170868098e-05,0.0,0.0,0.0,0.0,0.0,-0.0001064325337135099,0.0,-1.0
