,C_x,dx/dx0{power: 1.0}_x,y{power: 1.0}_x,dx/dx0{power: 1.0} * y{power: 1.0}_x,dy/dx0{power: 1.0}_x,x{power: 1.0}_x,"t{power: 1.0, dim: 0.0} * cos{power: 1.0, dim: 0.0}_x",d^2y/dx0^2{power: 1.0} * dy/dx0{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",d^2x/dx0^2{power: 1.0}_x,dx/dx0{power: 1.0}_y,C_y,dy/dx0{power: 1.0}_y,d^2x/dx0^2{power: 1.0}_y,x{power: 1.0}_y,x{power: 1.0} * dy/dx0{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",dx/dx0{power: 1.0} * y{power: 1.0}_y,d^2y/dx0^2{power: 1.0} * y{power: 1.0}_y,y{power: 1.0}_y
0,-0.000232811831991052,-1.0,0.0004084511906690538,1.7911676683147761,0.0,0.0,0.0,0.0,0.0,0.0,0.75526074092831,4.033766311926848e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.0002328118319910889,-1.0,0.000408451190670271,1.7911676683147193,0.0,0.0,0.0,0.0,0.0,0.0,0.885066599498492,0.0007321325374867091,-1.0,0.0,-0.003126076125052174,0.0,0.0,0.0,0.0,0.0
2,-0.0007795868325354872,-1.0,0.0,0.0,0.9044613016928195,0.003200447046778663,0.0,0.0,0.0,0.0,0.0,3.773047937073704e-06,0.22754225195233266,0.0,0.0,-1.0,-1.3077755021100258e-08,0.0,0.0,0.0
3,-0.000232811831991052,-1.0,0.0004084511906690538,1.7911676683147761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0485599396412334e-06,0.21310986163820853,0.0,0.0,-1.0,0.0,0.03276143173182701,0.0,0.0
4,-0.0005885026628832686,-1.0,0.0,0.0,0.0,0.0018699150012883884,4.5062052143023237e-11,0.0,0.0,0.0,0.75526074092831,4.033766311926848e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-1.5058036626396227e-06,0.0,0.0,0.0,0.0,0.0,0.0,-2032.8965844057589,3.4337432710677856e-09,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
