,C_x,dx/dx0{power: 1.0}_x,y{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,PWM{power: 1.0} * dx/dx0{power: 1.0}_x,PWM{power: 1.0}_x,dy/dx0{power: 1.0}_x,C_y,dy/dx0{power: 1.0}_y,x{power: 1.0}_y,y{power: 1.0}_y,dx/dx0{power: 1.0}_y,y{power: 1.0} * dy/dx0{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",d^2y/dx0^2{power: 1.0}_y,x{power: 1.0} * dy/dx0{power: 1.0}_y
0,-0.005104287135461817,-1.0,0.01053551095254017,0.0,0.0,0.0,0.0,-0.005025232368090749,-1.0,-0.02071517674406748,0.011985740546324532,0.0,0.0,0.0,0.0,0.0
1,-0.005104287135461817,-1.0,0.01053551095254017,0.0,0.0,0.0,0.0,0.0005831866222013445,-1.0,-0.015117075571785541,0.0,0.7619394755696548,0.0,0.0,0.0,0.0
2,-0.005104287135461817,-1.0,0.01053551095254017,0.0,0.0,0.0,0.0,-2.7680929671013664e-05,0.48663188572491395,0.0,5.75872868889949e-05,0.0,-1.0,0.0,0.0,0.0
3,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0004513564337518223,-1.0,-0.018120309021873487,0.0,0.0,0.0,7.812039677622777e-07,0.0,0.0
4,-0.004932050599997846,-1.0,0.01017333875086955,0.0,0.0,0.0,0.11000264461262334,1.0041543013692015e-06,0.0,0.0,0.0,-0.022011273971700388,0.0,0.0,-1.0,0.0
5,-0.005104287135461817,-1.0,0.01053551095254017,0.0,0.0,0.0,0.0,6.951289266163967e-05,-1.0,-0.001466078164696922,0.0,0.0,0.0,0.0,0.0,25.135425025915392
