,C_x,dx/dx0{power: 1.0}_x,y{power: 1.0}_x,dy/dx0{power: 1.0}_x,d^2y/dx0^2{power: 1.0}_x,"t{power: 1.0, dim: 0.0} * cos{power: 1.0, dim: 0.0}_x",y{power: 1.0} * dx/dx0{power: 1.0}_x,d^2y/dx0^2{power: 1.0} * dy/dx0{power: 1.0}_x,C_y,dy/dx0{power: 1.0}_y,dx/dx0{power: 1.0}_y,x{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y","y{power: 1.0} * t{power: 1.0, dim: 0.0}_y",y{power: 1.0}_y,dy/dx0{power: 1.0} * y{power: 1.0}_y,"dy/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_y"
0,-0.00011268312997839783,-1.0,0.0,-1.0414620936766001,0.0,0.0,0.0,0.0,-0.0001612781771297847,-1.0,-0.6237735353978181,0.002428853903115215,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.00011268312997839783,-1.0,0.0,-1.0414620936766001,0.0,0.0,0.0,0.0,0.0004199571295290839,-1.0,0.0,0.0,0.0,-1.2203224211121538e-06,0.0,0.0,0.0,0.0
2,-0.00011268312997839783,-1.0,0.0,-1.0414620936766001,0.0,0.0,0.0,0.0,0.00043347126966647323,-1.0,0.0,0.0,0.0,0.0,-2.2480420743269076e-06,0.0,0.0,0.0
3,-0.00011268312997839783,-1.0,0.0,-1.0414620936766001,0.0,0.0,0.0,0.0,-6.8783146695951444e-06,-1.0,0.0,0.0,0.0,0.0,0.0,1.224993396583937e-05,1.8144039641673286,0.0
4,3.381167025605726e-05,0.5505085255220069,-6.41495254495993e-05,0.0,0.0,0.0,-1.0,0.0,0.0003847055931329068,-1.0,0.0,0.00042727922191050926,0.0,-1.1644641247860715e-06,0.0,0.0,0.0,0.0
5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.052276395943906,0.0,0.0,3.4161633037365835,0.0,0.0,0.0,5.168956094962385,0.0,-1.0
