,x{power: 1.0}_x,C_x,d^2x/dx0^2{power: 1.0}_x,y{power: 1.0} * d^2x/dx0^2{power: 1.0}_x,PWM{power: 1.0}_x,"dx/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_x",y{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",dx/dx0{power: 1.0}_x,C_y,dy/dx0{power: 1.0}_y,x{power: 1.0}_y,y{power: 1.0}_y,x{power: 1.0} * dy/dx0{power: 1.0}_y,dx/dx0{power: 1.0}_y,x{power: 1.0} * y{power: 1.0}_y
0,0.0,3.521654609586284e-08,-1.0,1.8297414724181678,0.0,0.0,0.0,0.0,0.0,0.002276719458539316,-1.0,-0.009267461041991991,0.0004335403907872156,0.0,0.0,0.0
1,0.0,1.3593894020483146e-08,0.0,0.0,0.0,-1.0,-2.5417004508691678e-08,0.0,0.0,-7.940478583386737e-06,0.2487695018164779,0.0,1.1920231156118851e-05,-1.0,0.0,0.0
2,-0.000314761637065259,8.264718520203655e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024757939909990545,-1.0,-0.009114272474686566,0.0,0.0,0.24439106830276697,0.0
3,3.71488745365993e-06,-9.958281007859211e-07,0.5536943863439708,-1.0,0.0,0.0,0.0,0.0,0.0,-7.940478583386737e-06,0.2487695018164779,0.0,1.1920231156118851e-05,-1.0,0.0,0.0
4,0.0,-0.004106985327771184,0.0,0.0,0.0,0.0,0.007408483965661672,0.0,-1.0,-0.00020240318916676519,-1.0,0.0,0.005028786654797201,0.0,0.0,-0.017182162189563626
5,-0.00017056686402565807,4.4765454392804466e-05,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,8.434080159680809e-05,-1.0,-0.0002939644982447464,0.0,3.929751573414144,0.0,0.0
