,C_x,dx/dx0{power: 1.0}_x,dy/dx0{power: 1.0}_x,x{power: 1.0}_x,"d^2x/dx0^2{power: 1.0} * cos{power: 1.0, dim: 0.0}_x","t{power: 1.0, dim: 0.0}_x",dx/dx0{power: 1.0} * y{power: 1.0}_x,y{power: 1.0}_x,"dx/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_x",d^2x/dx0^2{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",C_y,dy/dx0{power: 1.0}_y,"t{power: 1.0, dim: 0.0} * y{power: 1.0}_y",d^2y/dx0^2{power: 1.0}_y,dx/dx0{power: 1.0}_y
0,-0.00011268312997839783,-1.0,-1.0414620936766001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2203224211121538e-06,0.0004199571295290839,-1.0,0.0,0.0,0.0
1,-0.00011268312997839783,-1.0,-1.0414620936766001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043347126966647323,-1.0,-2.2480420743269076e-06,0.0,0.0
2,-0.0005805654922968192,-1.0,0.0,0.0,0.0,1.3598785259978703e-06,0.0,0.0,0.0,0.0,-1.2203224211121538e-06,0.0004199571295290839,-1.0,0.0,0.0,0.0
3,-2.0022906725831465e-06,0.5515598667990927,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.00043347126966647323,-1.0,-2.2480420743269076e-06,0.0,0.0
4,0.0017895933354646497,-1.0,-1.0417242660119452,0.0,0.0,0.0,0.0,-0.003395956125977753,0.0,0.0,-6.65835635881847e-07,0.0001832331227268188,-1.0,0.0,0.0,-0.4077472911208432
5,3.728727525419458,0.0,0.0,-3.3356956833965117,0.0,0.0,0.0,-6.445155406193989,-1.0,0.0,-1.2203224211121538e-06,0.0004199571295290839,-1.0,0.0,0.0,0.0
