,y{power: 1.0}_x,C_x,dx/dx0{power: 1.0}_x,x{power: 1.0}_x,dx/dx0{power: 1.0} * x{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,dy/dx0{power: 1.0} * x{power: 1.0}_x,dy/dx0{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",C_y,"dy/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_y",d^2y/dx0^2{power: 1.0}_y,y{power: 1.0}_y,x{power: 1.0} * d^2y/dx0^2{power: 1.0}_y,x{power: 1.0}_y,x{power: 1.0} * dy/dx0{power: 1.0}_y
0,0.010528903103108313,-0.005101105667067075,-1.0,0.0,0.0,0.0,0.0,296.0262671303896,7.125638230361326e-05,-0.01386600215633243,-1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,-4.625656129265778e-06,0.03983239747423245,0.00013055637183230278,-1.0,0.0,0.0,0.0,0.0,1.5124351629774888e-07,0.0,0.0371212186936013,-3.222962612386039e-07,-1.0,0.0,0.0
2,0.0,-4.625656129265778e-06,0.03983239747423245,0.00013055637183230278,-1.0,0.0,0.0,-1.0,0.0,6.938132106513522e-05,0.0,0.0,0.0,0.0,-0.0014625027993454803,25.136889671462132
3,0.01230491248650192,-0.0058080843785786205,-1.0,-0.004225740045388176,0.0,0.0,0.0,296.0262671303896,7.125638230361326e-05,-0.01386600215633243,-1.0,0.0,0.0,0.0,0.0,0.0
4,0.010528903103108313,-0.005101105667067075,-1.0,0.0,0.0,0.0,0.0,-1.0,7.804226818535619e-07,0.0004503248131869494,0.0,0.0,0.0,0.0,-0.018083893120089824,0.0
5,0.01016551243117226,-0.0049262798475665686,-1.0,0.0,0.0,0.0,2.353485949091466,-1.0,3.70557959454415e-07,-8.825407945180211e-05,0.0,0.0,0.0,0.0,0.0,0.0
