,C_x,d^2x/dx0^2{power: 1.0}_x,x{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",dx/dx0{power: 1.0}_x,dx/dx0{power: 1.0} * x{power: 1.0}_x,"dy/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_x",y{power: 1.0}_x,y{power: 1.0}_y,C_y,d^2y/dx0^2{power: 1.0}_y,y{power: 1.0} * d^2y/dx0^2{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",dx/dx0{power: 1.0} * d^2y/dx0^2{power: 1.0}_y,dy/dx0{power: 1.0}_y,"dy/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_y",x{power: 1.0}_y,d^2x/dx0^2{power: 1.0}_y,"d^2y/dx0^2{power: 1.0} * sin{power: 1.0, dim: 0.0}_y","x{power: 1.0} * t{power: 1.0, dim: 0.0}_y",y{power: 1.0} * x{power: 1.0}_y
0,0.00028284468248336944,-1.0,-0.00035477484695901033,-1.2359309489730024e-08,0.0,0.0,0.0,0.0,-6.872619399004326e-07,4.1245885247872025e-07,-1.0,1.8082366791021889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00018693750890916446,-1.0,-0.0002379000732451875,0.0,0.0,0.0,0.0,0.0,0.0,-1.4507661073275376e-10,0.0,0.0,9.672076983657467e-13,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.0367456489840847e-05,0.0,-3.892741423184043e-05,0.0,0.7797347384024675,-1.0,0.0,0.0,-0.0005253457143462423,0.00031383710769045814,-1.0,0.0,-7.983850692263403e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.00028284468248336944,-1.0,-0.00035477484695901033,-1.2359309489730024e-08,0.0,0.0,0.0,0.0,0.8454214033834413,-0.5137704059699216,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
4,0.00018693750890916446,-1.0,-0.0002379000732451875,0.0,0.0,0.0,0.0,0.0,0.0,-0.003853834946575696,0.0,0.0,0.0,0.0,-1.0,0.0,0.004722827705612765,0.0,0.0,0.0,0.0
5,0.0006160018203923803,0.0,0.0,0.0,-1.0,0.0,0.0,-0.0011925941111433297,0.0,-1.7219655952663053e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.89089180999273e-12,0.0
6,-0.0010998221038179532,0.0,0.00263037280782017,0.0,-1.0,0.0,0.0,-0.001829421970879721,0.0,1.0385003016771917e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.460782787745811e-08
