,C_x,dx/dx0{power: 1.0}_x,y{power: 1.0}_x,x{power: 1.0}_x,dx/dx0{power: 1.0} * y{power: 1.0}_x,"dx/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_x","t{power: 1.0, dim: 0.0}_x",d^2x/dx0^2{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_y",C_y,dy/dx0{power: 1.0}_y,x{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,x{power: 1.0} * y{power: 1.0}_y,dx/dx0{power: 1.0}_y,d^2y/dx0^2{power: 1.0} * dx/dx0{power: 1.0}_y,"dy/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_y"
0,0.0037542855271726306,-1.0,-0.012976484550903701,0.0028506012271379447,0.0,0.0,0.0,0.0,1.0049503607174276e-06,-0.007238355986982235,-1.0,0.009228063562921782,0.0,0.0,0.0,0.0,0.0
1,3.214076173663968e-05,0.4613918343536438,-7.14722600103376e-05,0.0,-1.0,0.0,0.0,0.0,0.0,1.2817056942671343e-07,0.0,0.0,-1.0,2.627705292532205e-06,0.00862322643952445,0.0,0.0
2,0.0026983797713343747,-1.0,-0.0059854365794413285,0.0,0.0,0.002020784233124766,0.0,0.0,3.278250009357326e-07,-0.00015143648099745122,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-0.00023912846466586833,-1.0,0.0,0.0,0.0,0.0,4.668691038388461e-07,0.0,3.278250009357326e-07,-0.00015143648099745122,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0026983797713343747,-1.0,-0.0059854365794413285,0.0,0.0,0.002020784233124766,0.0,0.0,2.3887109319783736e-11,-6.873133303115195e-09,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
5,0.004271751217391521,-1.0,-0.00948747858267781,0.0,0.0,0.0,0.0,0.0,1.0049503607174276e-06,-0.007238355986982235,-1.0,0.009228063562921782,0.0,0.0,0.0,0.0,0.0
