,"t{power: 1.0, dim: 0.0}_x",C_x,dx/dx0{power: 1.0} * y{power: 1.0}_x,x{power: 1.0}_x,y{power: 1.0} * d^2x/dx0^2{power: 1.0}_x,dx/dx0{power: 1.0}_x,d^2y/dx0^2{power: 1.0}_x,y{power: 1.0}_x,dy/dx0{power: 1.0}_y,C_y,dy/dx0{power: 1.0} * x{power: 1.0}_y,y{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,d^2x/dx0^2{power: 1.0} * x{power: 1.0}_y,dy/dx0{power: 1.0} * y{power: 1.0}_y,x{power: 1.0}_y
0,4.0732068521390284e-07,0.0003844706916963048,-1.0,-0.0021243227194701615,0.0,0.0,0.0,0.0,0.2784606194129055,-6.327033456496469e-06,-1.0,6.078624145680403e-06,0.0,0.0,0.0,0.0
1,0.0,4.1470226471426066e-05,-0.00541026451747984,-0.00014541623300486423,-1.0,0.0,0.0,0.0,0.0,0.00011146045726419997,0.0,-0.0001515915552436813,-1.0,0.0,0.0,0.0
2,1.3096011513518569e-08,-5.9800350166118325e-06,-1.0,0.0,0.0,0.7470014382372353,0.0,0.0,-1.0,2.4812542754136725e-05,3.58468041760475,-2.4787134318555273e-05,0.0,0.0,0.0,0.0
3,0.0,1.875689942825111e-07,-1.0,0.0,0.0,0.7538324937100309,0.6463529474465013,0.0,0.7264141350638552,5.362203029920569e-06,0.0,0.0,0.0,0.0,-1.0,-2.2238789703585534e-05
4,0.0,0.00016785091384902725,-1.0,0.0,0.0,0.7499892411807901,0.0,-0.00022844455953687984,-0.0014264648358819278,0.00011314297446859559,0.0,-0.00015395670627124373,-1.0,0.0,0.0,0.0
