,C_x,dx/dx0{power: 1.0}_x,dy/dx0{power: 1.0}_x,y{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,x{power: 1.0}_x,"t{power: 1.0, dim: 0.0} * dx/dx0{power: 1.0}_x",dy/dx0{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",C_y,x{power: 1.0} * dy/dx0{power: 1.0}_y,y{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,"dy/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_y",dy/dx0{power: 1.0} * y{power: 1.0}_y,dx/dx0{power: 1.0}_y,d^2x/dx0^2{power: 1.0}_y
0,-0.0027732967540191928,-1.0,0.32397242658490094,0.005695314670754255,0.0,0.0,0.0,0.03948613576959084,-4.2679649946815776e-11,-2.4134055452072866e-07,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.392819215324895e-06,0.0,0.0,0.0,-1.0,-0.00021917103947247137,0.0,-1.0,0.0,0.0005171966896746555,23.451405167035652,-0.0010416224878940527,0.0,0.0,0.0,0.0,0.0
2,-0.0027732967540191928,-1.0,0.32397242658490094,0.005695314670754255,0.0,0.0,0.0,0.0,-1.5522691570908569e-12,9.254837182398874e-10,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
3,-0.002773296754018742,-1.0,0.32397242658490055,0.005695314670753351,0.0,0.0,0.0,0.5061327021201059,0.0,-3.311240495721949e-07,0.0,0.0,0.0,0.0,-1.0,-0.018645519465967694,0.0
4,-0.002773296754018742,-1.0,0.32397242658490055,0.005695314670753351,0.0,0.0,0.0,-1.0,0.0,0.003982116042615888,0.0,-0.008200161754427797,0.0,0.0,0.0,0.8854198622995844,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.03554433353404608,0.0,-4.659578969168245e-07,-1.0,0.0,0.0,0.0,0.0,0.0,0.48376297481082386
