,dx/dx0{power: 1.0}_x,y{power: 1.0}_x,C_x,y{power: 1.0} * dx/dx0{power: 1.0}_x,x{power: 1.0}_x,d^2y/dx0^2{power: 1.0} * dy/dx0{power: 1.0}_x,dx/dx0{power: 1.0} * dy/dx0{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x","t{power: 1.0, dim: 0.0} * dx/dx0{power: 1.0}_x","y{power: 1.0} * cos{power: 1.0, dim: 0.0}_x",dx/dx0{power: 1.0} * x{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,"dx/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_x",d^2y/dx0^2{power: 1.0}_x,dx/dx0{power: 1.0}_y,x{power: 1.0}_y,C_y,"dy/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_y",dy/dx0{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,"dy/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_y",y{power: 1.0}_y,d^2y/dx0^2{power: 1.0} * x{power: 1.0}_y,dy/dx0{power: 1.0} * dx/dx0{power: 1.0}_y,d^2x/dx0^2{power: 1.0}_y,"sin{power: 1.0, dim: 0.0}_y"
0,0.5355645296912215,-0.0003236073034683918,0.00017368435596560697,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.606176691815029e-07,2.540765292191451e-08,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5355645296912215,-0.0003236073034683918,0.00017368435596560697,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023054944886527857,0.0003273437316342208,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,-1.6259853761752956e-07,0.0,1.3023671525917407e-06,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4252159090189612e-07,-1.4186492321012304e-08,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0
3,499.77835671403204,0.0,0.1606313076287227,0.0,0.0,0.0,0.0,-0.0003110670225670147,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.849393320173153e-06,0.0,0.0,0.0,0.0,-1.070543151555378e-05,-1.0,0.0,0.0,0.0
4,0.5352913114353132,0.0,-6.930955448900509e-06,-1.0,6.450311960825169e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.953131875651623e-05,1.3343760139874397e-06,-1.4597141106440056e-07,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
5,0.0,0.0004635278536006536,-0.0002847974704423915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,4.542513635668561e-05,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.512950176089258,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,5.849393320173153e-06,0.0,0.0,0.0,0.0,-1.070543151555378e-05,-1.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,4.542513635668561e-05,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,7.512950176089258,0.0
