,x{power: 1.0}_x,dx/dx0{power: 1.0} * dy/dx0{power: 1.0}_x,C_x,"dx/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_x",dx/dx0{power: 1.0}_x,dx/dx0{power: 1.0} * x{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,y{power: 1.0}_x,"dx/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_x","x{power: 1.0} * cos{power: 1.0, dim: 0.0}_x",dy/dx0{power: 1.0}_x,"t{power: 1.0, dim: 0.0} * y{power: 1.0}_x",y{power: 1.0}_y,dy/dx0{power: 1.0}_y,C_y,dy/dx0{power: 1.0} * y{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,d^2y/dx0^2{power: 1.0} * x{power: 1.0}_y,x{power: 1.0}_y,dy/dx0{power: 1.0} * x{power: 1.0}_y,dx/dx0{power: 1.0}_y,"dy/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_y","t{power: 1.0, dim: 0.0} * y{power: 1.0}_y"
0,-0.11960501523229282,0.0,0.009906947286769802,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.87075601255119e-05,0.35175798685137327,2.8184237568417046e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-6.036841711749145e-05,0.0,4.287326488810702e-05,0.0,0.7340849334010421,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2231370515162326e-07,0.0,0.7596585349420011,-1.0,5.263612479536436e-07,0.0,0.0,0.0,0.0
2,-6.036841711749145e-05,0.0,4.287326488810702e-05,0.0,0.7340849334010421,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.349250316300426e-05,0.7705276740844433,2.122304255482316e-05,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
3,-0.11960501523229282,0.0,0.009906947286769802,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36832913384036087,-1.4993140111548466e-06,-1.0,0.0,0.0,0.0,0.0,-0.02805337199172283,0.0,0.0
4,0.0,0.0,6.512840515058033e-05,0.0,0.0,-1.0,0.0,-0.00036637669503528943,0.0,0.0,0.0,0.0,0.0,0.0,5.682916852739646e-11,0.0,0.0,0.0,0.0,0.0,-2.351717025784155e-07,-1.0,0.0
5,0.0,0.0,-1.349491888238417e-10,0.0,0.0,0.0,0.0,0.0,-1.0,1.3970952853822602e-05,0.0,0.0,0.0,0.0,5.682916852739646e-11,0.0,0.0,0.0,0.0,0.0,-2.351717025784155e-07,-1.0,0.0
6,0.0,0.0,-3.188514861272288e-05,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.4676571153573399,0.0,0.0,-1.0,-5.297425283875647e-05,0.0,0.0,0.0,0.0,0.0,0.460189121172133,0.0,0.0
7,0.0,0.0,-3.188514861272288e-05,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.4676571153573399,0.0,0.0,-1.0,-0.00021066111238488174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.978961705209131e-07
