,C_x,dx/dx0{power: 1.0}_x,dy/dx0{power: 1.0}_x,y{power: 1.0}_x,x{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,x{power: 1.0} * d^2x/dx0^2{power: 1.0}_x,d^2x/dx0^2{power: 1.0} * y{power: 1.0}_x,x{power: 1.0}_y,C_y,"dy/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_y","t{power: 1.0, dim: 0.0} * cos{power: 1.0, dim: 0.0}_y",dy/dx0{power: 1.0}_y,dx/dx0{power: 1.0}_y,y{power: 1.0} * dy/dx0{power: 1.0}_y,y{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y
0,0.0038257397988505585,-1.0,1.5024346727511249,-0.014253420722660969,0.0,0.0,0.0,0.0,5.8873533846567637e-08,-4.510748435235346e-08,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0038257397988535643,-1.0,1.50243467275113,-0.014253420722675676,0.0,0.0,0.0,0.0,0.0036628658383299237,-0.0025360947601499534,0.0,0.0,-1.0,0.41788481037513014,0.0,0.0,0.0
2,0.005088701776939168,-1.0,1.9834629169004596,0.0,-0.007345666080510497,0.0,0.0,0.0,0.0,6.86275635392159e-08,0.0,0.0,-1.0,0.0,3.7296158497455627,0.0,0.0
3,2.790541547505851e-06,0.0,0.0,0.0,-3.936075217952458e-06,-1.0,1.4386575449741046,0.0,3.966931897651561e-05,-2.7261476576718866e-05,0.0,0.0,-1.0,0.0,3.720584588339361,0.0,0.0
4,0.0004861102491364182,-1.0,0.0,-0.0365972247762451,0.013482759625315834,0.0,0.0,0.0,0.0036628658383299237,-0.0025360947601499534,0.0,0.0,-1.0,0.41788481037513014,0.0,0.0,0.0
5,4.494918818820359e-07,0.0,0.0,-1.7605046981966832e-06,0.0,0.2679473320946048,0.0,-1.0,0.0,5.660450657532382e-05,0.0,0.0,0.0,0.0,0.0,-0.00021242472895219522,-1.0
