,C_x,d^2x/dx0^2{power: 1.0} * y{power: 1.0}_x,y{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,dy/dx0{power: 1.0}_x,dx/dx0{power: 1.0}_x,x{power: 1.0} * dx/dx0{power: 1.0}_x,PWM{power: 1.0}_x,y{power: 1.0}_y,x{power: 1.0} * dy/dx0{power: 1.0}_y,C_y,dy/dx0{power: 1.0}_y,PWM{power: 1.0}_y,x{power: 1.0}_y,dx/dx0{power: 1.0}_y
0,-1.9726168640912997e-08,-1.0,0.0,0.2694468260050122,0.0,0.0,0.0,0.0,1.7320726092197923e-05,1.4557109260052576,-5.911764642950707e-06,-1.0,0.0,0.0,0.0
1,0.0038257397988535643,0.0,-0.014253420722675676,0.0,1.50243467275113,-1.0,0.0,0.0,0.0,-1.0,7.864046469424255e-07,0.686684407780228,3.20748742317778e-08,0.0,0.0
2,0.0038257397988535643,0.0,-0.014253420722675676,0.0,1.50243467275113,-1.0,0.0,0.0,0.0,0.0,-0.0025360947601499534,-1.0,0.0,0.0036628658383299237,0.41788481037513014
3,-7.217670507334728e-08,0.7268718154820883,0.0,0.0,0.0,0.6857013088474023,-1.0,0.0,0.0,1.4519433331601457,-3.0113761323792848e-05,-1.0,0.0,4.1832796457376995e-05,0.0
4,2.7923554721999492e-05,0.0,0.0,0.0,1.5312101934409934,-1.0,0.0,0.0,0.0,0.0,-0.0025360947601499534,-1.0,0.0,0.0036628658383299237,0.41788481037513014
5,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-0.00034592666685100934,-1.0,8.458215184670224e-05,0.0,1.2133351953393038e-06,0.0,0.0
