,x{power: 1.0}_x,C_x,dx/dx0{power: 1.0}_x,dx/dx0{power: 1.0} * x{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x","dx/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_x",d^2x/dx0^2{power: 1.0}_x,y{power: 1.0}_x,"dx/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_x",PWM{power: 1.0}_x,x{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",C_y,dy/dx0{power: 1.0}_y,dy/dx0{power: 1.0} * y{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,d^2y/dx0^2{power: 1.0} * x{power: 1.0}_y,dx/dx0{power: 1.0}_y
0,0.00010195617526174083,-8.56207940851644e-05,-1.0,1.1998978292863003,0.0,0.0,0.0,0.0,0.0,0.0,0.015470184048711097,3.190557679121963e-06,-0.01417330483143784,-1.0,0.0,0.0,0.0,0.0
1,0.0,2.0445397998110672e-06,-1.0,1.2007507242790905,-6.675832285208587e-09,0.0,0.0,0.0,0.0,0.0,0.006385458256718559,1.4032454232578393e-06,-0.005888182309868785,0.0,-1.0,0.0,0.0,0.0
2,0.00010195617526174083,-8.56207940851644e-05,-1.0,1.1998978292863003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.126253513152378e-06,-0.0008617378746605749,-1.0,0.0,0.0,0.0,0.0
3,0.0,2.0093169873119462e-08,0.0,0.0,0.0,-1.0,0.0,-4.949952104787758e-08,0.0,0.0,0.0,0.0,1.6184032205838712e-08,3.6989689990844375e-05,0.0,0.8333022745537453,-1.0,0.0
4,2.1280855093499643e-08,-1.7462096637637554e-08,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.01547018404871111,3.1905576791201316e-06,-0.014173304831437838,-1.0,0.0,0.0,0.0,0.0
5,-8.459179427316759e-05,7.103122045874159e-05,0.8332889155428779,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.994950945362844e-07,-0.0003961027251038152,0.0,-1.0,0.0,0.0,0.1344872985906325
