,C_x,d^2x/dx0^2{power: 1.0}_x,x{power: 1.0}_x,PWM{power: 1.0}_x,dx/dx0{power: 1.0}_x,dx/dx0{power: 1.0} * y{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",d^2y/dx0^2{power: 1.0}_x,y{power: 1.0}_x,dy/dx0{power: 1.0}_x,"dx/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_x",C_y,d^2y/dx0^2{power: 1.0}_y,PWM{power: 1.0}_y,y{power: 1.0}_y,dy/dx0{power: 1.0}_y,dy/dx0{power: 1.0} * y{power: 1.0}_y
0,0.00015213655343980923,-1.0,-0.00021549851256518453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1417501900947894e-05,-1.0,0.0,-7.247069097702658e-05,0.0,0.0
1,-4.500454681866326e-06,0.0,0.0,0.0,0.3035310620748984,-1.0,8.860494010396234e-09,0.0,0.0,0.0,0.0,9.277122759395603e-06,0.0,0.0,-3.035711302977017e-05,0.30064113131648057,-1.0
2,0.0026091257247712754,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.008869828590851345,0.0,0.0,2.1417501900947894e-05,-1.0,0.0,-7.247069097702658e-05,0.0,0.0
3,-4.500454681866326e-06,0.0,0.0,0.0,0.3035310620748984,-1.0,8.860494010396234e-09,0.0,0.0,0.0,0.0,2.1417501900947894e-05,-1.0,0.0,-7.247069097702658e-05,0.0,0.0
4,0.00015213655343980923,-1.0,-0.00021549851256518453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.277122759395603e-06,0.0,0.0,-3.035711302977017e-05,0.30064113131648057,-1.0
5,-2.6611606793507567e-05,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.3419459615519665,0.003579613327981207,2.1417501900947894e-05,-1.0,0.0,-7.247069097702658e-05,0.0,0.0
