,dx/dx0{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",C_x,y{power: 1.0} * dx/dx0{power: 1.0}_x,"dx/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_x",d^2x/dx0^2{power: 1.0}_x,x{power: 1.0}_x,dx/dx0{power: 1.0} * x{power: 1.0}_x,y{power: 1.0}_x,C_y,dy/dx0{power: 1.0}_y,x{power: 1.0}_y,"x{power: 1.0} * t{power: 1.0, dim: 0.0}_y","t{power: 1.0, dim: 0.0} * dy/dx0{power: 1.0}_y",y{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",d^2y/dx0^2{power: 1.0}_y,d^2x/dx0^2{power: 1.0}_y
0,0.41483246070150553,9.274240065034038e-10,-1.380584859316674e-06,-1.0,0.0,0.0,0.0,0.0,0.0,-0.01212433098957147,-1.0,0.013056007761509232,3.733783613938071e-06,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,2.4247654063151665e-08,0.0,-1.0,0.0,-3.0249055043771026e-08,0.0,0.0,0.0009694690262225129,-1.0,0.0,0.0,0.002929901463272294,-0.002622522478230707,0.0,0.0,0.0
2,0.8332889155428835,0.0,7.103122046329479e-05,0.0,0.0,0.0,-8.459179427868917e-05,-1.0,0.0,-0.0008617378746605749,-1.0,0.0,0.0,0.0,0.0,2.126253513152378e-06,0.0,0.0
3,0.0,0.0,7.59075617770057e-05,0.0,0.0,-1.0,-9.089772405407107e-05,0.0,0.0,-0.0008617378746605749,-1.0,0.0,0.0,0.0,0.0,2.126253513152378e-06,0.0,0.0
4,-1.0,0.0,-0.0028213627342679017,0.0,0.0,0.0,0.003284224053476615,0.0,0.0,0.0017155068027003581,-1.0,0.0,0.0,0.0,-0.004346062348862096,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.0008617378746605749,-1.0,0.0,0.0,0.0,0.0,2.126253513152378e-06,0.0,0.0
