,dx/dx0{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",C_x,dx/dx0{power: 1.0} * x{power: 1.0}_x,y{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,x{power: 1.0}_x,C_y,dy/dx0{power: 1.0}_y,y{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",x{power: 1.0}_y,dy/dx0{power: 1.0} * x{power: 1.0}_y,dy/dx0{power: 1.0} * d^2x/dx0^2{power: 1.0}_y,dx/dx0{power: 1.0}_y,d^2x/dx0^2{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,"t{power: 1.0, dim: 0.0} * x{power: 1.0}_y",y{power: 1.0} * x{power: 1.0}_y,dy/dx0{power: 1.0} * dx/dx0{power: 1.0}_y
0,0.5827508271173484,5.4969806461701934e-09,-3.161053194083503e-06,-1.0,0.0,0.0,0.0,-0.00018318969762340942,-1.0,0.0,1.7386515996565496e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5827508271173484,5.4969806461701934e-09,-3.161053194083503e-06,-1.0,0.0,0.0,0.0,-1.5756894446148497e-07,0.5746385249862179,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,-4.5251752323903597e-07,0.001498762409001608,-1.0,-0.005964319081216469,0.0,0.0,-4.054774887066268e-05,0.0,0.0,0.0,0.0,-1.0,112518.21556616988,0.12026261505554316,0.0,0.0,0.0,0.0,0.0
3,-1.0,0.0,0.0007159497012124291,0.0,-0.00345366973245229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
4,-1.0,3.4700969957095775e-07,-0.00020767462193795348,0.0,0.0,0.0,0.0,5.073719601152511e-09,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001583635041235335,0.0,0.0,0.0,-2.8147253476337602e-08,-1.0
5,0.0,0.0,7.058852077125049e-05,-0.01199891218593485,0.0,-1.0,-0.0001226284688700701,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
