,dx/dx0{power: 1.0}_x,C_x,dx/dx0{power: 1.0} * x{power: 1.0}_x,y{power: 1.0} * dy/dx0{power: 1.0}_x,y{power: 1.0}_x,dy/dx0{power: 1.0}_x,dx/dx0{power: 1.0} * y{power: 1.0}_x,d^2y/dx0^2{power: 1.0}_x,x{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,dy/dx0{power: 1.0}_y,x{power: 1.0}_y,C_y,dy/dx0{power: 1.0} * x{power: 1.0}_y,d^2x/dx0^2{power: 1.0}_y,dx/dx0{power: 1.0}_y,y{power: 1.0} * d^2y/dx0^2{power: 1.0}_y,y{power: 1.0} * dx/dx0{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y",d^2y/dx0^2{power: 1.0}_y
0,0.6092194094075245,-5.249126849913431e-07,-1.0,0.17297976946376278,0.0,0.0,0.0,0.0,0.0,0.0,0.650027876143372,2.4110299311846766e-05,-1.6935440419833124e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-1.0,-3.5232948514740225e-05,0.0,0.0,0.0,1.4602740183201461,0.0,0.0,0.0,0.0,0.650027876143372,2.4110299311846766e-05,-1.6935440419833124e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.6092194094075245,-5.249126849913431e-07,-1.0,0.17297976946376278,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,4.544526483518244e-05,0.0,0.0,0.4036452784537573,0.0,0.0,0.0,0.0
3,0.0,-6.92242491268609e-06,0.0,0.0,0.0,0.34502304773478304,-1.0,0.0,0.0,0.0,-1.0,0.0,4.544526483518244e-05,0.0,0.0,0.4036452784537573,0.0,0.0,0.0,0.0
4,0.6226208562475599,-3.263050666519191e-05,-1.0,0.0,0.0001454755579149372,0.0,0.0,0.0,0.0,0.0,0.650027876143372,2.4110299311846766e-05,-1.6935440419833124e-05,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.6092194094075245,-5.249126849913431e-07,-1.0,0.17297976946376278,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,4.1584805457250444e-05,0.0,0.0,0.0,0.0,1.784229251686581,0.0,0.0
6,0.6246029549118592,-4.502465769309859e-05,-1.0,0.0,0.0,0.0,0.0,0.0,7.402362154229088e-05,0.0,-1.0,0.0,4.544526483518244e-05,0.0,0.0,0.4036452784537573,0.0,0.0,0.0,0.0
7,0.0,5.55404031064376e-05,0.0,0.0,0.0,0.0,0.0,0.0,-8.852966267402551e-05,-1.0,0.0,-4.709612527314779e-05,2.9330382744654684e-05,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
