,y{power: 1.0}_x,x{power: 1.0}_x,C_x,"dx/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_x","t{power: 1.0, dim: 0.0}_x",d^2x/dx0^2{power: 1.0} * dy/dx0{power: 1.0}_x,dx/dx0{power: 1.0}_x,dx/dx0{power: 1.0} * y{power: 1.0}_x,d^2y/dx0^2{power: 1.0}_x,d^2x/dx0^2{power: 1.0}_x,dy/dx0{power: 1.0}_x,dy/dx0{power: 1.0}_y,dx/dx0{power: 1.0}_y,C_y,"dy/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_y","t{power: 1.0, dim: 0.0}_y",x{power: 1.0}_y,y{power: 1.0}_y,"d^2y/dx0^2{power: 1.0} * cos{power: 1.0, dim: 0.0}_y",dx/dx0{power: 1.0} * d^2x/dx0^2{power: 1.0}_y
0,-3.346481016789015e-07,0.0,1.5157755249939352e-07,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.3784053220575,-35.864854746674375,0.010212968889622065,-1.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,-7.483676073484102e-09,-1.0,1.6523383217124797e-11,0.0,0.0,0.0,0.0,0.0,0.0,469.0854024348316,0.0,0.02033598001024802,-1.0,-2.069710787687049e-05,0.0,0.0,0.0,0.0
2,-0.010567511980540517,0.0,0.004763596466925704,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.007334559201463136,0.0,1.0303865118519612e-06,0.00934846640934968,0.0,0.0,0.0
3,-7.751878933471135e-05,0.0,3.4703358662296006e-05,0.0,0.0,0.0,0.46138158749630714,-1.0,0.0,0.0,0.0,0.0,0.0,4.3580270317943065e-08,0.0,0.0,0.0,-9.643878377783683e-08,-1.0,0.0
4,2.2896239466869512e-07,0.0,-1.0864099308303484e-07,-1.0,0.0,0.0,0.0,0.0,0.004634890471493911,0.0,0.0,-1.0,0.0,-0.007334559201463137,0.0,1.0303865118535733e-06,0.009348466409349684,0.0,0.0,0.0
5,0.0,0.0,-2.078490754340553e-09,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7009780602782185e-06,-1.0,0.11296055927732836,-2.6504298148211092e-05,0.0,0.0,0.0,0.0,0.0,52313.064691606065
