,C_x,d^2x/dx0^2{power: 1.0}_x,x{power: 1.0}_x,PWM{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x","d^2x/dx0^2{power: 1.0} * t{power: 1.0, dim: 0.0}_x",dx/dx0{power: 1.0}_x,y{power: 1.0}_x,dy/dx0{power: 1.0}_x,dy/dx0{power: 1.0}_y,C_y,"dy/dx0{power: 1.0} * t{power: 1.0, dim: 0.0}_y",x{power: 1.0}_y,y{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,d^2y/dx0^2{power: 1.0} * PWM{power: 1.0}_y,d^2x/dx0^2{power: 1.0}_y,dx/dx0{power: 1.0}_y,"t{power: 1.0, dim: 0.0}_y"
0,0.0002035826875095785,-1.0,-0.00025911294284686876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.631202292419712,-1.0,3.2874700281417844,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00029323308186130664,-1.0,-0.000367774134264503,0.0,-1.2929807745140967e-08,0.0,0.0,0.0,0.0,-1.0,-0.0040796738342506874,0.0,0.005010332098962776,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00029323308186130664,-1.0,-0.000367774134264503,0.0,-1.2929807745140967e-08,0.0,0.0,0.0,0.0,0.0,-2.631202292419712,-1.0,3.2874700281417844,0.0,0.0,0.0,0.0,0.0,0.0
3,0.12187490850359077,0.0,-0.15333198923422134,0.0,-4.231459574496257e-06,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
4,-0.0010224458656620762,0.0,0.0026362476496921638,0.0,0.0,0.0,-1.0,-0.0019795664827897234,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
5,-4.6471613131397795e-05,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.0800924397936083,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
