,C_x,"dx/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_x","t{power: 1.0, dim: 0.0}_x",y{power: 1.0}_x,dx/dx0{power: 1.0}_x,dx/dx0{power: 1.0} * x{power: 1.0}_x,dy/dx0{power: 1.0}_x,dx/dx0{power: 1.0} * dy/dx0{power: 1.0}_x,C_y,d^2y/dx0^2{power: 1.0}_y,PWM{power: 1.0}_y,y{power: 1.0}_y,"d^2y/dx0^2{power: 1.0} * t{power: 1.0, dim: 0.0}_y",dx/dx0{power: 1.0}_y,x{power: 1.0}_y,dy/dx0{power: 1.0}_y,"dy/dx0{power: 1.0} * cos{power: 1.0, dim: 0.0}_y"
0,-1.8471400993641345e-07,-1.0,0.0,4.0710091005911417e-07,0.0,0.0,0.0,0.0,5.610775300434271e-05,-1.0,0.0,-0.00012152277614936286,0.0,0.0,0.0,0.0,0.0
1,6.857305187445597e-05,0.0,0.0,-0.00015135492279682878,0.7455035126639782,-1.0,0.0,0.0,0.024403782732862884,0.0,0.0,-0.05271931798692722,-1.0,0.0,0.0,0.0,0.0
2,0.004766715524269394,0.0,0.0,-0.010574399096687075,-1.0,0.0,0.0,0.0,0.024403782732862884,0.0,0.0,-0.05271931798692722,-1.0,0.0,0.0,0.0,0.0
3,6.857305187445597e-05,0.0,0.0,-0.00015135492279682878,0.7455035126639782,-1.0,0.0,0.0,5.610775300434271e-05,-1.0,0.0,-0.00012152277614936286,0.0,0.0,0.0,0.0,0.0
4,-0.0002502838088911013,0.0,4.956506935484861e-07,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
5,-2.2822682826939555e-07,-1.0,0.0,5.043180978660315e-07,0.0,0.0,0.0,-0.16031262905944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
