,x{power: 1.0}_x,C_x,d^2x/dx0^2{power: 1.0}_x,"t{power: 1.0, dim: 0.0}_x",d^2y/dx0^2{power: 1.0}_x,x{power: 1.0} * d^2x/dx0^2{power: 1.0}_x,C_y,dy/dx0{power: 1.0}_y,dy/dx0{power: 1.0} * x{power: 1.0}_y,d^2y/dx0^2{power: 1.0}_y,"dy/dx0{power: 1.0} * sin{power: 1.0, dim: 0.0}_y",x{power: 1.0}_y,"t{power: 1.0, dim: 0.0} * dy/dx0{power: 1.0}_y",y{power: 1.0}_y
0,-0.000367774134264503,0.00029323308186130664,-1.0,-1.2929807745140967e-08,0.0,0.0,6.968414338044801e-07,-1.0,1.2872275773139752,0.0,0.0,0.0,0.0,0.0
1,-0.00025911294284686876,0.0002035826875095785,-1.0,0.0,0.0,0.0,-2.631202292419712,0.0,0.0,0.0,0.0,3.2874700281417844,-1.0,0.0
2,-0.00025911294284686876,0.0002035826875095785,-1.0,0.0,0.0,0.0,-0.0040796738342506874,-1.0,0.0,0.0,0.0,0.005010332098962776,0.0,0.0
3,-0.000367774134264503,0.00029323308186130664,-1.0,-1.2929807745140967e-08,0.0,0.0,2.3270752162248642e-05,0.777154769023794,-1.0,0.0,0.0,0.0,0.0,-4.35896258613772e-05
4,1.9122266559197625e-06,-1.5269123883341543e-06,0.7788648537572453,0.0,0.0,-1.0,3.587577378075741e-07,0.0,0.0,0.0,-1.0,-4.340566115223034e-07,0.0,-3.8473992009599314e-08
5,-0.000367774134264503,0.00029323308186130664,-1.0,-1.2929807745140967e-08,0.0,0.0,4.0500605943141426e-07,0.0,0.0,0.0,-1.0,-5.206148852631957e-07,0.0,0.0
